row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak height,20260424_CVOL_Group_02_1F12_2.mzML Peak height,20260424_CVOL_Group_02_1F12_3.mzML Peak height,20260424_CVOL_Group_02_1F12_4.mzML Peak height,20260424_CVOL_Group_02_Control_LB.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260424_CVOL_Group_02_QC_01.mzML Peak height,20260424_CVOL_Group_02_QC_02.mzML Peak height,20260424_CVOL_Group_02_QC_03.mzML Peak height,20260424_CVOL_Group_02_QC_04.mzML Peak height,20260424_CVOL_Group_02_QC_05.mzML Peak height,20260424_CVOL_Group_02_QC_06.mzML Peak height,20260424_CVOL_Group_02_R47_1.mzML Peak height,20260424_CVOL_Group_02_R47_2.mzML Peak height,20260424_CVOL_Group_02_R47_3.mzML Peak height,20260424_CVOL_Group_02_R47_4.mzML Peak height,20260424_CVOL_bk_mapp_03.mzML Peak height,
1143,812.4517053993739,2.7079322,,,,,,,,,,,9042354.0,1.1236859E7,8762265.0,9340696.0,1.2909214E7,8230624.5,8522567.0,8074054.5,6985693.5,6640771.0,8065422.0,8721354.0,7989947.5,1.8199614E7,2.0004634E7,1.9309788E7,1.8270036E7,2.1645694E7,1.6613665E7,7610769.0,8362378.5,1.0225452E7,7460546.0,0,
1144,372.176593495558,2.7115672,,,,,,,,,,,5788786.0,6538899.5,5239309.0,6531403.0,6438834.0,8519679.0,9040734.0,6721325.5,8325464.5,7040852.5,7491412.0,8957921.0,8357965.0,1.0298527E7,1.0156128E7,1.0657904E7,1.0404183E7,1.2121589E7,9694531.0,7557747.0,8187373.0,8823398.0,7635318.0,0,
1145,648.2730494190516,2.7140107,,,,,,,,,,,9174527.0,1.1173076E7,9229975.0,1.0728199E7,1.3260155E7,7857668.0,7564709.5,7012567.5,7593995.5,7058411.5,7667464.5,8484168.0,7660934.0,1.471611E7,1.3246983E7,1.3145936E7,1.4228229E7,1.5969024E7,1.2957874E7,6673766.5,8010987.5,7013981.0,7761036.0,0,
1146,395.2347880891143,2.7172766,,,,,,,,,,,5714366.5,6297153.5,5780438.5,6127299.0,6941921.0,5238786.5,4391789.0,4891519.0,4703594.0,5059076.0,4497871.5,5445056.0,5023941.0,9674935.0,1.0877542E7,1.0311113E7,9745357.0,1.1345712E7,9246900.0,4939920.0,5004432.5,5029630.0,5629874.5,0,
1147,488.2510175723497,2.7164686,,,,,,,,,,,1.2901477E7,1.4412981E7,1.2572032E7,1.3488023E7,1.0501199E7,1.7666468E7,1.5470202E7,1.6361336E7,1.8593766E7,1.583237E7,1.5730949E7,1.8326816E7,1.6304176E7,2.8332014E7,3.0191712E7,2.8765402E7,2.8773126E7,3.3850308E7,2.9908162E7,1.5955416E7,1.7931406E7,1.5067545E7,1.6660775E7,0,
1148,532.2439619126542,2.7168653,,,,,,,,,,,6456283.0,8991160.0,7853719.5,8426334.0,1.2947694E7,9704887.0,8555027.0,9667240.0,1.0809313E7,8975759.0,8658939.0,1.2133812E7,9575526.0,1.716158E7,1.4444994E7,2.2185236E7,1.5581299E7,1.8082974E7,1.4881374E7,9145861.0,8846744.0,9970105.0,1.090174E7,0,
1149,943.4729774394287,2.7212887,,,,,,,,,,,7538023.5,8394311.0,8259311.5,9190481.0,9788664.0,1.1712954E7,1.1262629E7,1.1526606E7,1.322639E7,1.1526774E7,1.161394E7,1.3715039E7,1.2176885E7,2.7013856E7,2.205455E7,2.4625068E7,2.3789544E7,2.4550582E7,2.1826712E7,1.3034797E7,1.1819285E7,1.1500967E7,1.1782248E7,0,
1150,265.1158770180327,2.7228856,,,,,,,,,,,6686722.5,7233654.5,7355277.0,7886906.0,6649411.5,7104780.5,5902535.5,6383311.0,7047224.5,6624526.0,5785504.0,6701489.0,6735363.5,7148316.0,5630715.0,6723765.5,6562194.0,7018487.5,5979273.5,6894310.0,6596797.5,6073781.0,6444658.0,0,
1151,197.128519910873,2.7236843,,,,,,,,,,,9802220.0,1.0407295E7,1.0258507E7,1.1060751E7,1.05915E7,1.0855154E7,9042082.0,9707089.0,1.0817322E7,1.0118061E7,8184572.0,1.0537817E7,9763789.0,1.4049533E7,1.1189385E7,1.4687079E7,1.3957837E7,1.5436743E7,1.241894E7,9420801.0,9608824.0,9026202.0,1.0319911E7,0,
1152,403.2138944197649,2.7236867,,,,,,,,,,,4901345.5,5427215.0,5492254.5,6001279.5,5982688.5,1.2710993E7,1.092006E7,1.2566928E7,1.3562801E7,1.1499296E7,1.0637992E7,1.1751339E7,1.1613908E7,1.9427914E7,1.8741124E7,2.135136E7,2.0307246E7,2.1104658E7,1.8593156E7,1.2395676E7,1.1347689E7,1.1607339E7,1.1744653E7,0,
1153,243.1339786778605,2.7240844,,,,,,,,,,,1.9479448E8,2.026337E8,1.9777302E8,2.160116E8,2.1143984E8,2.0824026E8,1.7504842E8,2.0249765E8,2.1076026E8,1.9796128E8,1.656772E8,1.8483894E8,1.9186792E8,2.804241E8,2.3722411E8,2.697213E8,2.742022E8,2.928685E8,2.4371349E8,1.8720854E8,1.9169251E8,1.7824778E8,1.976224E8,0,
1154,485.2608480060149,2.7236843,,,,,,,,,,,4.6789964E7,6.567944E7,5.221016E7,5.7026372E7,5.233988E7,4.783942E7,4.0255084E7,4.6618476E7,5.1429348E7,6.1919656E7,3.695553E7,4.6725184E7,4.412186E7,8.654465E7,6.77679E7,8.580562E7,1.13251464E8,9.256703E7,7.274134E7,6.0276056E7,4.3368996E7,4.147385E7,4.6789576E7,0,
1155,706.3232855063785,2.7444255,,,,,,,,,,,0,1.0192384E7,1.1485036E7,1.1113936E7,0,1.4172284E7,1.3399182E7,1.4085912E7,1.5283115E7,1.4911519E7,0,1.3638605E7,1.2951312E7,2.9069094E7,2.895409E7,3.001929E7,3.1915388E7,2.764443E7,2.6443238E7,1.3288298E7,1.2804959E7,1.2512571E7,1.4063782E7,0,
1156,507.2430529219416,2.722077,,,,,,,,,,,1.2419596E7,1.6771321E7,1.3996459E7,1.8924348E7,1.1694641E7,1.2551533E7,1.2162039E7,1.2210506E7,1.2753897E7,1.4826715E7,9521282.0,1.2942782E7,1.3978681E7,1.4090916E7,8955741.0,1.0711266E7,1.2991182E7,1.4517929E7,9938650.0,1.4902794E7,1.4026233E7,1.05536E7,1.1210892E7,0,
1157,434.7060749975294,2.726482,,,,,,,,,,,1.1569757E7,1.2531335E7,1.2314746E7,1.3618005E7,1.2640364E7,1.2388764E7,1.1646407E7,1.078758E7,1.4409456E7,1.1815712E7,1.0900754E7,1.1305857E7,1.1383511E7,1.9806552E7,1.5903583E7,1.6595644E7,1.7809032E7,1.93541E7,1.8492002E7,1.2328965E7,1.2463347E7,1.2597257E7,1.1181404E7,0,
1158,868.404978619124,2.7264884,,,,,,,,,,,2.3871956E7,2.5777856E7,2.6283488E7,2.8718268E7,2.9659916E7,2.6358658E7,2.2589416E7,2.7026192E7,3.0522052E7,2.7878448E7,2.1908212E7,2.6664824E7,2.3395874E7,5.3851388E7,3.7006004E7,4.6105652E7,5.12369E7,4.8920216E7,4.683377E7,2.925512E7,2.4576556E7,2.643198E7,2.7348624E7,0,
1159,413.27584877892934,2.7272835,,,,,,,,,,,5547130.0,6392274.5,6990297.0,6633264.0,6720399.0,7380455.0,6985338.5,8180691.5,8844723.0,8487371.0,6796948.0,8062973.5,6079782.0,1.6591315E7,1.2985908E7,1.6079179E7,1.603954E7,1.6570005E7,1.4539346E7,7776969.0,6786433.0,7470380.5,7967872.0,0,
1160,619.2912467583478,2.7554097,,,,,,,,,,,0,5626651.0,6106106.5,5994777.0,8089585.0,6578688.5,6898725.5,7182485.0,7958657.5,7129402.0,7276371.0,6941964.5,6809269.0,1.4100516E7,1.4531054E7,1.4225968E7,1.35573E7,1.378304E7,1.3174005E7,6372979.0,6314483.0,0,6958037.0,0,
1161,472.24026458167833,2.7281191,,,,,,,,,,,1.0638812E7,9904895.0,1.0152349E7,1.0788984E7,1.0676863E7,1.3742878E7,1.3059701E7,1.2619824E7,1.4547782E7,1.3042226E7,1.2628509E7,1.4155788E7,1.4128134E7,2.3452612E7,2.4277382E7,2.3113666E7,2.2989364E7,2.521216E7,2.3358814E7,1.3103611E7,1.3861635E7,1.4265268E7,1.3596356E7,0,
1162,546.2926439369606,2.7288954,,,,,,,,,,,2.14719E7,2.5582832E7,2.967568E7,2.9048648E7,3.3266032E7,7.339187E7,6.7047732E7,7.9670456E7,9.489271E7,8.389855E7,6.5526892E7,7.4334504E7,6.038889E7,1.4072046E8,1.11882696E8,1.232166E8,1.3666022E8,1.3516963E8,1.2671894E8,7.1462104E7,6.775713E7,7.5439544E7,7.880927E7,0,
1163,279.17028252545674,2.7308946,,,,,,,,,,,0,0,0,0,2.6314694E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1164,479.2978070009225,2.7308946,,,,,,,,,,,5565534.0,5464349.5,8254774.0,7290007.5,1.6773109E7,1.3244866E7,1.1921101E7,1.4133466E7,1.5927167E7,1.4200077E7,1.1193393E7,1.2784986E7,9099065.0,2.5305378E7,1.9789332E7,2.3169186E7,2.424068E7,2.320063E7,2.1949442E7,1.1355459E7,1.0575458E7,1.2163066E7,1.4447099E7,0,
1165,722.3182321193723,2.7349162,,,,,,,,,,,2.7677228E7,2.449963E7,3.0425496E7,2.8941724E7,2.770372E7,2.4279812E7,2.843452E7,3.3680464E7,3.2966846E7,3.1353976E7,2.4429854E7,2.767956E7,2.3012538E7,6.2834124E7,5.7047776E7,6.3116116E7,6.708467E7,6.5169836E7,6.4668024E7,2.8300954E7,2.6320934E7,3.211448E7,3.0992068E7,0,
1166,361.6625216772751,2.7373269,,,,,,,,,,,1.0113413E7,1.0657958E7,1.1050209E7,1.1022909E7,1.0461795E7,1.1195683E7,1.1626536E7,1.181938E7,1.322148E7,1.1368775E7,1.196188E7,1.2170548E7,1.0942519E7,1.8131184E7,1.6596009E7,1.6858646E7,1.6522765E7,1.869569E7,1.9145944E7,1.1424622E7,1.1831005E7,1.2248879E7,1.2717749E7,0,
1167,717.2940528233913,2.7389262,,,,,,,,,,,9104756.0,7769048.5,8423030.0,7825096.0,1.0290409E7,6050179.0,7267780.0,8714835.0,8845306.0,8525287.0,6650674.0,8651125.0,6253624.0,1.1848192E7,1.1685894E7,1.2685329E7,1.0922183E7,1.3129704E7,1.3311079E7,8063726.5,7442081.5,8493813.0,8346162.0,0,
1168,361.19795531466417,2.7762218,,,,,,,,,,,3.100366E7,2.5259236E7,1.7746912E7,2.4066542E7,3161965.5,9424390.0,1.722916E7,1.8158786E7,1.2395582E7,1.1821632E7,1.9100934E7,2.1935252E7,1.5918307E7,2.9400278E7,3.1036932E7,2.8295098E7,2.4512332E7,3.0343172E7,2.6435996E7,1.4654312E7,1.1560561E7,2.5871726E7,1.9205868E7,0,
1169,560.2714471181779,2.7493317,,,,,,,,,,,7.6833E7,5.1855636E7,3.3563816E7,4.395154E7,6168981.0,1.8901534E7,2.7134006E7,2.2935736E7,2.5394788E7,2.3160132E7,2.066584E7,2.4481418E7,2.6536024E7,5.9559976E7,6.4273316E7,6.238542E7,5.3375076E7,6.713797E7,5.876001E7,3.1994764E7,2.5806206E7,2.9955384E7,2.7144202E7,0,
1170,360.1945912482119,2.7512202,,,,,,,,,,,1.7298774E8,1.4042862E8,9.704033E7,1.3469072E8,1.6577593E7,5.2049468E7,7.197193E7,6.2654348E7,7.068841E7,6.763075E7,5.993071E7,7.240598E7,6.874303E7,1.6463144E8,1.7371122E8,1.6323923E8,1.4121214E8,1.7152389E8,1.5327502E8,8.408118E7,6.8174744E7,7.946508E7,7.969237E7,0,
1171,321.6762065185679,2.7516162,,,,,,,,,,,2.3224612E7,2.3518208E7,2.3059156E7,2.5929712E7,2.85958E7,2.2587026E7,2.6677344E7,2.2803932E7,2.5841232E7,2.4471792E7,2.5179892E7,2.5844524E7,2.6194172E7,4.0442532E7,4.3587076E7,4.2471376E7,3.6247388E7,3.8954124E7,4.0096976E7,2.3692536E7,2.5888088E7,2.6898666E7,2.5718744E7,0,
1172,319.1446580868102,2.752794,,,,,,,,,,,1244457.5,1292097.2,1198580.5,1302793.1,1696249.1,1.7182306E7,2.0679026E7,1.6204088E7,1.9351642E7,1.6921048E7,1.8203146E7,2.1007152E7,1.9226938E7,1.9642334E7,2.1327836E7,2.0744314E7,1.8717818E7,1.996564E7,2.0314578E7,1.8253306E7,1.8181296E7,2.103945E7,1.8032918E7,0,
1173,637.2828189461119,2.7524002,,,,,,,,,,,5977386.0,4766527.5,4289946.0,5426322.0,5238871.0,6.0066908E7,8.395079E7,6.568605E7,8.952779E7,7.071675E7,6.5835136E7,7.862086E7,8.5441384E7,9.993667E7,1.0405699E8,1.0227615E8,8.4431416E7,1.07868536E8,8.914291E7,7.369068E7,6.935157E7,8.518714E7,8.21453E7,0,
1174,642.3455411358858,2.7524493,,,,,,,,,,,7.342846E7,6.5396092E7,6.272233E7,7.359112E7,8.643457E7,5.953882E7,8.479305E7,6.883634E7,8.574982E7,7.4648664E7,6.5700996E7,7.7755176E7,8.547723E7,1.421109E8,1.5499429E8,1.4572114E8,1.2041264E8,1.5062309E8,1.22250936E8,7.173493E7,6.929669E7,8.178536E7,8.510222E7,0,
1175,756.3952434947859,2.754618,,,,,,,,,,,1.9119622E7,1.5338447E7,9315303.0,1.3338918E7,0,5972333.5,8830797.0,6566425.0,9269298.0,7665146.0,8392106.0,9152952.0,8354590.5,1.797577E7,1.3854926E7,1.8018996E7,1.1685537E7,2.2583E7,1.1523292E7,9578005.0,8728712.0,1.081399E7,1.0920494E7,0,
1176,815.3907671924491,2.7573104,,,,,,,,,,,8069582.0,7557808.5,6065190.5,7907717.0,1.148815E7,7083268.0,9186370.0,9268575.0,1.0516328E7,8235773.5,8389162.0,8587276.0,9574114.0,9456167.0,7133203.5,6777731.0,5178870.5,5459254.0,5240082.5,7663030.5,7589212.0,9646327.0,1.0150863E7,0,
1177,398.2112511082095,2.7585359,,,,,,,,,,,3.8947056E7,3.501603E7,3.6464224E7,4.640716E7,5.1928348E7,3.7310772E7,4.1314904E7,3.598689E7,4.066291E7,4.112553E7,3.6468304E7,3.7165148E7,4.3231544E7,6.2723772E7,5.481924E7,6.341631E7,4.423877E7,5.0986652E7,4.7045964E7,3.5968492E7,3.7380388E7,3.5659216E7,4.0210216E7,0,
1178,419.18957954090956,2.7584302,,,,,,,,,,,1.4382345E7,1.2705803E7,1.25746E7,1.4063568E7,1.738062E7,1.3659878E7,1.616613E7,1.2078711E7,1.5763146E7,1.4759628E7,1.3543746E7,1.441357E7,1.7362924E7,1.3549565E7,1.1119114E7,1.276681E7,9537665.0,1.0841784E7,9926063.0,1.4451842E7,1.4134647E7,1.5040438E7,1.5721879E7,0,
1179,397.2079486500443,2.7589283,,,,,,,,,,,1.9361454E8,1.7902616E8,1.6529314E8,1.8949411E8,2.4023616E8,1.792689E8,2.0314947E8,1.7529397E8,2.0149118E8,2.0215744E8,1.7960066E8,1.805478E8,2.14287E8,3.0472854E8,2.696363E8,3.0309283E8,2.2746717E8,2.5526283E8,2.3583405E8,1.8010264E8,1.849212E8,1.8016794E8,2.0038974E8,0,
1180,795.4601509065668,2.7610657,,,,,,,,,,,5512781.5,4915179.0,6453146.0,6994306.5,1.3796545E7,1.023568E7,8828034.0,1.4897267E7,1.3914898E7,1.1720115E7,9962067.0,7044831.0,1.0712124E7,2.4056628E7,2.992901E7,2.0946318E7,1.6216656E7,1.8337558E7,1.5505049E7,7250027.0,1.1024348E7,9480460.0,1.3327147E7,0,
1181,572.7886182223085,2.7623076,,,,,,,,,,,7725046.5,7920030.0,7894214.0,9811512.0,1.3286966E7,8941483.0,8508827.0,9146818.0,9226727.0,9738256.0,1.0475812E7,7112784.5,9724295.0,2.1112642E7,2.3617764E7,2.4372692E7,1.7510048E7,1.9972478E7,1.6429997E7,6916374.0,1.0663611E7,7832951.5,1.1757235E7,0,
1182,229.15444780444412,2.7636337,,,,,,,,,,,1.0922789E7,1.0928839E7,1.2511851E7,1.1678582E7,1.6623332E7,2.028579E7,2.0219296E7,2.1375998E7,2.041798E7,2.2710026E7,2.2417604E7,1.7002304E7,1.921134E7,3.8551268E7,3.4079744E7,3.707681E7,2.7154964E7,2.8877584E7,2.5974138E7,1.7730936E7,2.0065686E7,1.5972437E7,2.058511E7,0,
1183,400.26292271647054,2.764068,,,,,,,,,,,1.2789091E7,1.1782015E7,1.4458517E7,1.2549687E7,2.2676216E7,2.5460872E7,2.4107438E7,2.4946674E7,2.4538164E7,2.7543446E7,2.7139042E7,2.0159396E7,2.3824722E7,4.358567E7,4.1593692E7,4.3218388E7,3.1577144E7,3.4211664E7,3.1313354E7,2.2042382E7,2.4425122E7,2.0900586E7,2.4327632E7,0,
1184,399.25956468493644,2.7644584,,,,,,,,,,,5.8199784E7,5.7383684E7,7.0871416E7,6.014433E7,8.989692E7,1.1804295E8,1.1595288E8,1.1896431E8,1.19627544E8,1.3337242E8,1.2829512E8,9.5555464E7,1.15777576E8,2.0900242E8,1.9426466E8,2.1220557E8,1.5445443E8,1.6773192E8,1.4601979E8,1.03179384E8,1.1427125E8,8.8976904E7,1.1738889E8,0,
1185,748.369442002197,2.7644584,,,,,,,,,,,1.2283356E8,1.0401627E8,1.22620216E8,1.0645856E8,1.8041016E8,1.373354E8,1.3291329E8,1.4371683E8,1.3155063E8,1.5819627E8,1.3756174E8,1.0102091E8,1.3257224E8,3.1480064E8,2.5979746E8,2.756955E8,2.1065557E8,2.4975075E8,2.0586386E8,1.1038382E8,1.3823269E8,9.564292E7,1.3707946E8,0,
1186,365.6832211509737,2.7657359,,,,,,,,,,,5.7345116E7,5.149712E7,5.8610544E7,5.0852828E7,7.563884E7,6.4799068E7,5.8963052E7,6.462097E7,6.1638628E7,6.82529E7,6.4789636E7,5.1742536E7,5.8601616E7,1.1665473E8,1.0921848E8,1.1710658E8,8.867872E7,9.421929E7,9.31878E7,5.725609E7,6.332356E7,4.8560572E7,6.13344E7,0,
1187,374.6893204474768,2.7661316,,,,,,,,,,,4.9881594E8,4.545431E8,5.0330502E8,4.4504803E8,6.501456E8,5.491653E8,5.2511712E8,5.544193E8,5.137175E8,5.95299E8,5.706424E8,4.433514E8,5.2389382E8,1.0091223E9,9.510594E8,1.00471616E9,8.009759E8,8.3773235E8,7.810517E8,5.1164694E8,5.408498E8,4.374417E8,5.3313526E8,0,
1188,421.24163682263554,2.7661316,,,,,,,,,,,6975706.5,6064156.5,8126101.5,6747371.0,8916132.0,1.0856895E7,9560945.0,1.0470792E7,9579686.0,1.1704747E7,1.0779768E7,8152549.5,1.0696318E7,1.089096E7,8978175.0,9774559.0,7958443.5,8184592.0,7972783.5,9743671.0,1.0756287E7,7345410.0,1.0828329E7,0,
1189,239.0579242829851,2.7734325,,,,,,,,,,,0,0,0,0,0,2.8618842E7,2.1656876E7,1.8146276E7,3.6101292E7,1.4235765E7,1.3543419E7,1.5481628E7,1.3821944E7,2.0440818E7,2.4417208E7,2.187117E7,2.0948994E7,2.015758E7,1.6457362E7,1.6941676E7,1.4972875E7,1.2469955E7,1.5390382E7,0,
1190,222.0314707506257,2.7739367,,,,,,,,,,,0,0,0,0,0,2.7829962E7,2.131106E7,1.7882418E7,3.530698E7,1.5388469E7,1.4238079E7,1.4561227E7,1.3742204E7,2.1791966E7,2.4284886E7,2.1818098E7,2.1787634E7,2.1530842E7,1.8560836E7,1.6335164E7,1.5522181E7,1.2080925E7,1.4814867E7,0,
1191,429.2704217697563,2.7809298,,,,,,,,,,,7513439.5,6151648.5,7465590.0,5690917.0,8662626.0,8786144.0,7611192.0,8420632.0,7723640.0,8686360.0,7657113.5,6766960.5,6842415.5,1.3614586E7,1.5618638E7,1.3410496E7,1.2857247E7,1.4770247E7,1.1719123E7,8148766.5,8293658.5,7159932.0,7343808.5,0,
1192,619.291211726349,2.7650566,,,,,,,,,,,0,5626651.0,6194490.0,5994777.0,8089585.0,6686553.5,7032204.0,0,7715357.5,7129402.0,7294802.5,6941964.5,6809269.0,1.4100516E7,1.3332311E7,1.3864005E7,1.4632453E7,1.3704257E7,1.3174005E7,6372979.0,6314483.0,0,7151021.0,0,
1193,433.2419363650421,2.7912462,,,,,,,,,,,1.0369803E7,1.202121E7,1.0505068E7,1.1032135E7,1.2384909E7,8487854.0,1.0873483E7,8659608.0,8653200.0,1.0873601E7,8366768.5,7653712.0,9629991.0,7460805.5,8067903.0,7191427.0,7432678.0,9423016.0,7957323.5,8634501.0,9750660.0,8986168.0,8183609.0,0,
1194,428.7242354646852,2.7920313,,,,,,,,,,,4.8540228E7,5.41449E7,4.9095692E7,5.071836E7,6.5619704E7,5.5165412E7,6.1090292E7,5.605333E7,6.2461176E7,5.9667172E7,5.1775536E7,4.8370576E7,5.5426252E7,9.221556E7,1.0501396E8,9.08999E7,9.587486E7,1.0666441E8,9.363159E7,5.146723E7,5.495733E7,5.61094E7,5.050852E7,0,
1195,856.4411756648573,2.792032,,,,,,,,,,,5.650771E7,6.531448E7,5.615272E7,5.9424404E7,7.872061E7,6.964198E7,7.6575704E7,6.25431E7,6.879648E7,7.455851E7,6.354477E7,5.3400424E7,6.464897E7,1.24519656E8,1.5808776E8,1.42886E8,1.5080083E8,1.5356248E8,1.2599695E8,5.3618824E7,7.0042184E7,6.4928692E7,6.1073276E7,0,
1196,546.2593011427477,2.7940156,,,,,,,,,,,1.3866929E7,1.8279452E7,1.6391485E7,1.7535758E7,2.2287392E7,2.1121786E7,2.4185888E7,1.994704E7,2.2230654E7,2.4843466E7,2.0662664E7,1.6982132E7,2.1034312E7,3.4155504E7,3.9428268E7,3.807787E7,3.967064E7,4.2082816E7,3.3774444E7,1.7661876E7,2.1719908E7,2.0266084E7,1.9206682E7,0,
1197,318.1465020754539,2.799965,,,,,,,,,,,6205292.5,7225505.5,6499386.5,6685062.0,8028068.0,6626021.5,6982528.0,6595730.0,7469818.5,7885030.5,7048340.0,6265591.5,7084516.0,1.087561E7,1.2066194E7,1.119504E7,1.0885303E7,1.1786338E7,1.0042566E7,5607267.0,7161945.5,6889996.5,6793359.0,0,
1198,635.286021893597,2.7999651,,,,,,,,,,,1.1534817E7,1.4259405E7,1.1319113E7,1.2543748E7,1.5020526E7,1.2921374E7,1.3686958E7,1.1225816E7,1.2219111E7,1.4095615E7,1.1168548E7,1.0362704E7,1.2514596E7,2.2521994E7,2.5379646E7,2.554465E7,2.8329712E7,2.826651E7,2.0694914E7,9496648.0,1.2664211E7,1.1976686E7,1.1675323E7,0,
1199,120.04455210233886,2.802727,,,,,,,,,,,8.8850504E7,1.1467752E8,7.321156E7,1.1624571E8,6539366.0,2.650453E7,3.4809732E7,5.0639256E7,2.2664226E7,2.9002406E7,2.7845506E7,1.4071692E7,3.646414E7,8.802966E7,9.3525384E7,9.1745256E7,9.40796E7,8.570355E7,7.556533E7,3.950001E7,4.170614E7,5.020376E7,3.7957452E7,0,
1200,138.05494179507875,2.8031254,,,,,,,,,,,3.6615724E7,4.7441692E7,3.03209E7,4.913111E7,2709406.0,1.0578962E7,1.4089744E7,2.1149458E7,8906215.0,1.1531778E7,1.1603559E7,5634957.0,1.478726E7,3.4038676E7,3.5401336E7,3.436654E7,3.5202004E7,3.436163E7,3.103106E7,1.6324419E7,1.7092088E7,2.027476E7,1.5626163E7,0,
1201,121.0478459562527,2.802166,,,,,,,,,,,9007462.0,1.2426302E7,8148522.5,1.2510421E7,0,2805871.8,3946463.8,5831944.5,2638182.0,2911811.0,3250220.2,1561483.6,3866412.8,9392588.0,9747379.0,9484002.0,1.0736773E7,9161192.0,8005771.5,4404614.5,4587931.5,5002188.5,4335440.0,0,
1202,658.3411933048301,2.8043265,,,,,,,,,,,8845349.0,1.0317112E7,8710024.0,8577218.0,1.0831432E7,9909902.0,8723148.0,7682388.5,9833858.0,1.0556209E7,7714525.5,7134956.0,9266612.0,1.5416077E7,1.5605563E7,1.9511482E7,2.0782476E7,1.7791656E7,1.5484348E7,6653553.5,8926746.0,9279680.0,8509774.0,0,
1203,332.21788795872834,2.8043365,,,,,,,,,,,5756612.0,7052097.0,6237110.5,6492209.0,8413659.0,8883131.0,9842319.0,7268932.5,9746370.0,1.0022258E7,7778176.0,7319307.0,9030218.0,1.3562094E7,1.2567377E7,1.4113911E7,1.6121159E7,1.4141932E7,1.2462819E7,7677287.0,8809051.0,8928577.0,8112786.0,0,
1204,411.2601092204921,2.8047876,,,,,,,,,,,6.20611E7,6.8672296E7,6.1257036E7,5.978499E7,8.423723E7,5.784515E7,6.7787704E7,5.9914036E7,6.523323E7,7.039648E7,6.319025E7,5.992355E7,5.993769E7,1.0738012E8,1.3232556E8,1.1469746E8,1.2216964E8,1.3037312E8,1.17279944E8,6.1014836E7,6.071958E7,5.9883544E7,6.0046756E7,0,
1205,325.186989522653,2.804842,,,,,,,,,,,0,0,0,0,0,6933434.0,6819124.5,4837972.0,8657654.0,6392890.5,5732229.0,6187906.5,6585771.5,6876722.5,7280018.5,6451988.0,7811517.0,6567035.5,6185528.0,5059533.5,5278615.5,6316623.5,5361043.5,0,
1206,456.28170982902253,2.8042665,,,,,,,,,,,1.1623653E7,9241109.0,7054240.5,7705665.0,5078445.0,2.0169872E8,1.7118512E8,1.43182E8,2.0305605E8,1.86958E8,1.5227734E8,1.6825434E8,1.8812757E8,2.2232597E8,2.1974995E8,2.7463606E8,2.9476675E8,2.5624707E8,2.1960664E8,1.2722992E8,1.65053E8,1.848606E8,1.568718E8,0,
1207,412.2633510125482,2.8071876,,,,,,,,,,,1.3845267E7,1.4952581E7,1.3596877E7,1.4632188E7,1.9421624E7,1.2565353E7,1.5011948E7,1.3570003E7,1.4355272E7,1.5612188E7,1.3565846E7,1.3141735E7,1.3454557E7,2.4202398E7,3.0528236E7,2.4863642E7,2.6547776E7,2.9029934E7,2.4209432E7,1.3376069E7,1.3526528E7,1.3152977E7,1.317801E7,0,
1208,314.20736687261245,2.8159478,,,,,,,,,,,3.914571E7,3.913721E7,3.5452864E7,3.628503E7,5.0565852E7,3.6732156E7,3.4151516E7,3.555839E7,3.5030016E7,3.899914E7,3.9786868E7,3.6913776E7,3.403248E7,6.0751416E7,6.3637616E7,8.010236E7,8.2774664E7,6.4022252E7,5.974441E7,3.3480282E7,3.7622036E7,3.88065E7,3.8655836E7,0,
1209,813.4358188999132,2.8171344,,,,,,,,,,,7.149458E7,7.70351E7,6.808337E7,6.2568012E7,7.240083E7,6.781294E7,5.662122E7,6.4134696E7,6.1683772E7,7.219983E7,6.83589E7,6.318444E7,5.1926224E7,1.3368945E8,1.409833E8,1.617213E8,1.740169E8,1.1052369E8,1.4066082E8,6.0205984E7,6.998668E7,7.049722E7,7.25012E7,0,
1210,407.22161347188916,2.8183315,,,,,,,,,,,4.1083436E7,4.267419E7,3.710914E7,3.7935892E7,4.904909E7,4.0736564E7,3.5708468E7,3.746585E7,3.5987252E7,4.153109E7,4.30561E7,4.0265732E7,3.4926596E7,6.5454868E7,6.4444852E7,7.260086E7,7.333397E7,5.993444E7,7.164831E7,3.8240276E7,4.403722E7,4.0004316E7,4.2473444E7,0,
