row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak area,20260424_CVOL_Group_02_1F12_2.mzML Peak area,20260424_CVOL_Group_02_1F12_3.mzML Peak area,20260424_CVOL_Group_02_1F12_4.mzML Peak area,20260424_CVOL_Group_02_Control_LB.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260424_CVOL_Group_02_QC_01.mzML Peak area,20260424_CVOL_Group_02_QC_02.mzML Peak area,20260424_CVOL_Group_02_QC_03.mzML Peak area,20260424_CVOL_Group_02_QC_04.mzML Peak area,20260424_CVOL_Group_02_QC_05.mzML Peak area,20260424_CVOL_Group_02_QC_06.mzML Peak area,20260424_CVOL_Group_02_R47_1.mzML Peak area,20260424_CVOL_Group_02_R47_2.mzML Peak area,20260424_CVOL_Group_02_R47_3.mzML Peak area,20260424_CVOL_Group_02_R47_4.mzML Peak area,20260424_CVOL_bk_mapp_03.mzML Peak area,Unnamed: 37
1259,553.2982826979012,2.910616,height,,,,,,,,,,,52120324.0,47910620.0,50629412.0,56080120.0,49575056.0,46398172.0,49080332.0,53531480.0,39146350.0,55129764.0,47011492.0,54904584.0,51568412.0,75722770.0,85249080.0,73454420.0,74130980.0,88643080.0,91674320.0,42943376.0,45328964.0,54234180.0,43306852.0,0.0,
1260,1041.5615334073254,2.913291,height,,,,,,,,,,,3108798.5,2139105.5,1919875.6,2676514.2,0.0,3571176.0,3785407.2,3874963.2,2483869.0,4164625.0,3649448.8,3932953.8,2752814.8,9250144.0,9856439.0,8698063.0,8725846.0,9497392.0,12418308.0,2691904.2,2942511.8,3750351.5,3614527.5,0.0,
1261,977.5340906846362,2.9175005,height,,,,,,,,,,,3195104.2,2709334.2,1825218.4,2823293.2,0.0,8195014.0,9218187.0,6790269.5,5412815.0,8703679.0,5169849.0,7407545.5,5886461.0,8966031.0,9050115.0,7944679.0,7248337.0,8736349.0,10266273.0,6482150.5,6771468.5,6412730.0,5953220.5,0.0,
1262,489.2710127033397,2.9174592,height,,,,,,,,,,,245784690.0,231996370.0,190003890.0,251415980.0,111315976.0,362847500.0,348661380.0,388535040.0,345360960.0,407679360.0,320291870.0,443948640.0,349468900.0,575856300.0,695875400.0,589025900.0,590817540.0,732885200.0,686000960.0,374716350.0,385844320.0,364555460.0,357206660.0,0.0,
1263,360.2123952187023,2.9178584,height,,,,,,,,,,,7407094.5,9976524.0,7121291.0,8386411.0,10426143.0,8363523.0,8661658.0,8840642.0,8500537.0,8835242.0,7567057.0,9820936.0,8040942.0,17509864.0,17279846.0,14812363.0,13959944.0,17410598.0,15606611.0,8256729.5,8381909.0,8089936.0,7852951.5,0.0,
1264,397.2081330306809,2.9195068,height,,,,,,,,,,,5442444.5,5534009.0,5585718.0,6122857.5,6683633.0,8755988.0,7863372.0,8661621.0,8627422.0,8938883.0,7454879.5,9618028.0,7738913.5,11321292.0,12758199.0,10649350.0,10230096.0,12691617.0,12099230.0,7568348.5,7450877.5,7843632.0,7583217.0,0.0,
1265,514.2873271966114,2.9519534,height,,,,,,,,,,,7202593.0,210173970.0,147923660.0,7616024.0,220564350.0,5847047.0,151242740.0,160900480.0,148725440.0,6267384.5,203418620.0,6025786.5,185750200.0,11371479.0,13968099.0,11290704.0,371685200.0,13769070.0,12706104.0,5329148.0,168190110.0,182684130.0,5816683.0,0.0,
1266,338.21287365638057,2.9301012,height,,,,,,,,,,,5893371.5,5922302.0,5500865.5,6244743.0,6789404.5,6444127.0,5114515.5,6944458.0,6439168.0,6232618.0,5584144.5,7361506.5,5706394.5,13829164.0,15619138.0,13081226.0,12437390.0,13323453.0,12851887.0,5853421.0,5907155.5,5528076.0,6213971.5,0.0,
1267,427.2553572305312,2.930509,height,,,,,,,,,,,8765020.0,8168858.0,8191499.5,9312650.0,10450896.0,9776880.0,7126489.0,9937327.0,9972990.0,9664361.0,7946872.5,10296608.0,8687416.0,18452686.0,22110124.0,17969986.0,15808875.0,19332048.0,16066266.0,8610927.0,9145498.0,7387855.5,9460590.0,0.0,
1268,377.22867893946847,2.932686,height,,,,,,,,,,,5781671.5,6469095.5,8651420.0,8520142.0,10633215.0,8720306.0,6637008.0,9996898.0,9287292.0,9500702.0,10575628.0,10782621.0,8719419.0,17172712.0,21023566.0,19393310.0,17450142.0,18812112.0,16127812.0,8169768.5,9041306.0,7666740.5,12300499.0,0.0,
1269,753.450483979916,2.932686,height,,,,,,,,,,,5659981.0,4835308.5,5971768.0,6079891.0,9047671.0,7405497.0,4808327.5,8249535.5,6658428.5,8506943.0,7475845.0,8252110.5,7319952.5,15141291.0,21156032.0,17478362.0,13545045.0,17921416.0,17225866.0,6381078.5,7525933.0,6408827.5,10251890.0,0.0,
1270,302.20730639227185,2.936,height,,,,,,,,,,,4846229.0,5293371.5,5118516.5,5096495.5,5886477.5,5627812.5,4277442.0,6654537.5,6086389.5,5758877.0,5427092.0,6622910.5,6069222.0,10416353.0,12971605.0,10554633.0,10104599.0,10526229.0,9635175.0,5526616.0,5684640.0,5292789.5,6400798.0,0.0,
1271,277.11823487423896,2.9392207,height,,,,,,,,,,,43116084.0,43355704.0,38194104.0,38722628.0,37674516.0,40909130.0,31565252.0,46443296.0,39699636.0,40646628.0,40156252.0,50189230.0,43100372.0,53954560.0,60838436.0,53917652.0,48501120.0,54130388.0,50338960.0,41094820.0,42962180.0,37582052.0,44835252.0,0.0,
1272,776.346273945933,2.9408152,height,,,,,,,,,,,12394810.0,14408940.0,11330888.0,12789611.0,14574360.0,13803130.0,9674683.0,15461840.0,13523983.0,14632650.0,12164365.0,17204616.0,15699984.0,20102838.0,28040596.0,26604738.0,18854764.0,24618584.0,20933072.0,14128337.0,14978592.0,13591798.0,15729712.0,0.0,
1273,491.2498655214919,2.9476802,height,,,,,,,,,,,41955840.0,55208576.0,60681070.0,54675556.0,79265900.0,68712960.0,52314150.0,80336120.0,72431250.0,62989588.0,56828612.0,75746070.0,81493270.0,118592830.0,167094620.0,147822080.0,116205500.0,139994160.0,120132824.0,69980380.0,72361736.0,72260620.0,70917120.0,0.0,
1274,461.2434049636204,2.9488907,height,,,,,,,,,,,31845062.0,37992340.0,72739090.0,52928884.0,252569170.0,192872240.0,148727740.0,215513440.0,232720030.0,177165600.0,160824510.0,207379570.0,209439870.0,285104130.0,381967420.0,346878800.0,255389900.0,323759600.0,295188770.0,158718540.0,155599760.0,163928860.0,179259140.0,0.0,
1275,657.3220814660091,2.9489553,height,,,,,,,,,,,17726944.0,18931480.0,17647090.0,19158710.0,11960957.0,16694768.0,14744460.0,17530160.0,16765707.0,15970219.0,14852815.0,19532228.0,20396684.0,12866619.0,16009235.0,15531370.0,11583142.0,14851061.0,14908117.0,18701758.0,19851884.0,17625264.0,18134462.0,0.0,
1276,562.3225159542383,2.94888,height,,,,,,,,,,,1575961.5,2704611.8,3122610.0,2883280.0,3687855.0,6803924.5,5757507.0,8112910.5,7689097.0,6649714.0,5655337.0,8011429.0,8211626.0,9966901.0,14069540.0,12149202.0,8575798.0,11903185.0,10605538.0,7331394.0,7563169.0,7568859.5,6927709.5,0.0,
1277,635.3403952755649,2.9525797,height,,,,,,,,,,,37536824.0,40741056.0,39139204.0,39568332.0,31984942.0,50945788.0,48151970.0,55740212.0,55336996.0,53051372.0,48969720.0,64716304.0,62881572.0,67783440.0,84441576.0,77230460.0,75315096.0,75684840.0,72372390.0,54570870.0,56993076.0,54111924.0,54716720.0,0.0,
1278,462.24610986168335,2.948492,height,,,,,,,,,,,7344500.0,9831377.0,19754736.0,13588734.0,60885364.0,57274020.0,39074420.0,60434924.0,66164332.0,39477204.0,41715144.0,60692690.0,52673852.0,67200230.0,96538810.0,91923240.0,64058428.0,93572024.0,83003610.0,47957020.0,41419370.0,41767156.0,54438780.0,0.0,
1279,433.2446650006534,2.9565732,height,,,,,,,,,,,6392705.5,6548705.5,15148721.0,10474664.0,73532530.0,47725280.0,38979350.0,48815452.0,52960372.0,45020170.0,38152988.0,43830316.0,48106790.0,66139936.0,78602030.0,79159100.0,63064584.0,68788050.0,70191880.0,29252010.0,36382444.0,37915470.0,40704660.0,0.0,
1280,229.1547085778409,2.958603,height,,,,,,,,,,,17666114.0,20516472.0,28029098.0,24395712.0,29760600.0,28617498.0,27511182.0,34610596.0,31689224.0,30515196.0,25199652.0,27215962.0,30187160.0,51087430.0,55247640.0,54510296.0,42497828.0,46961348.0,53500016.0,21009430.0,29107150.0,27333352.0,27107850.0,0.0,
1281,1109.5555974841975,2.9594073,height,,,,,,,,,,,5909427.5,6128677.0,8802906.0,9080233.0,7022224.5,8912060.0,8214349.0,10535656.0,9779293.0,10811656.0,7974730.0,9861016.0,9243771.0,21901370.0,27718052.0,36251736.0,25493286.0,24512804.0,25035232.0,6723045.5,8289187.0,9050366.0,7365270.5,0.0,
1282,949.4377279052898,2.9610353,height,,,,,,,,,,,11606303.0,11598450.0,21764096.0,20809068.0,20486748.0,15301230.0,18261502.0,21487480.0,22861726.0,28319158.0,15181009.0,20413916.0,15685799.0,49169376.0,36597204.0,38979864.0,35583910.0,34924276.0,45856050.0,12574134.0,16201343.0,14623217.0,14881816.0,0.0,
1283,475.22279511745774,2.9610324,height,,,,,,,,,,,472469570.0,549001500.0,694757500.0,631512450.0,684219970.0,668781600.0,654356500.0,777202600.0,710002900.0,722890000.0,571969200.0,607467200.0,663388000.0,1124865400.0,1131664800.0,1128904300.0,1091593900.0,1077137800.0,1190928500.0,460158460.0,631138940.0,614691500.0,585527700.0,0.0,
1284,497.2040162858981,2.9602249,height,,,,,,,,,,,13131941.0,13224710.0,16870486.0,15528782.0,9182330.0,10126620.0,10875610.0,11792974.0,10122796.0,11459278.0,8828882.0,9345079.0,10095320.0,9501237.0,9335940.0,9026508.0,7384830.5,8165773.5,10187147.0,8286214.5,11322494.0,9962758.0,9239751.0,0.0,
1285,674.3512124255229,2.9682891,height,,,,,,,,,,,7902298.0,8067701.0,8105471.0,7693578.0,7577070.5,10543091.0,10790213.0,10652009.0,10184505.0,11624470.0,10373544.0,10808560.0,9893994.0,17563394.0,21951778.0,23526068.0,20073166.0,19572910.0,18821480.0,9850012.0,9729435.0,11065097.0,10255058.0,0.0,
1286,619.2915002268097,2.9691255,height,,,,,,,,,,,7559779.0,8065456.0,9668482.0,8434535.0,9026759.0,8648280.0,8903747.0,9536555.0,8770229.0,9127084.0,9501961.0,8677815.0,7938503.5,16389631.0,18393156.0,16536305.0,19789876.0,17864098.0,16066290.0,6446684.0,8279743.5,7752037.5,8704995.0,0.0,
1287,842.4259419545181,2.969929,height,,,,,,,,,,,6733031.5,7357767.5,7535190.5,7740437.0,6968251.5,10046406.0,9919218.0,9413750.0,9121880.0,11283451.0,10442366.0,10828175.0,10192730.0,16436143.0,18548848.0,20480560.0,21195754.0,21073994.0,18047870.0,7805145.5,9184216.0,9550279.0,8963208.0,0.0,
1288,708.4295013993567,2.9719365,height,,,,,,,,,,,8763122.0,8171458.5,8758773.0,8544321.0,5004456.0,16370349.0,15865205.0,14676083.0,14337975.0,17657954.0,17495304.0,17193124.0,16162585.0,25836620.0,28125730.0,28529068.0,31232976.0,29738892.0,27588162.0,13495172.0,14905349.0,16414463.0,15013787.0,0.0,
1289,518.264224989234,2.9767857,height,,,,,,,,,,,9280745.0,8496287.0,7453751.5,7712138.0,8488622.0,8179899.5,9989669.0,6950533.5,6470349.0,8197884.5,9228490.0,9176684.0,7342384.0,14984908.0,16042230.0,15015450.0,15468779.0,15196321.0,14088621.0,7056786.5,7561133.0,8047774.5,8554974.0,0.0,
1290,279.170277914623,2.9825718,height,,,,,,,,,,,0.0,0.0,0.0,0.0,32187622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1291,215.13902387328807,2.9843378,height,,,,,,,,,,,3053440.5,2718768.5,3463605.0,3031079.8,19961292.0,13669201.0,10743686.0,9996287.0,11778693.0,11422440.0,13333271.0,11677822.0,9968368.0,18402342.0,19452196.0,19330602.0,21072534.0,19745576.0,15620666.0,8906767.0,8357492.0,8046460.0,11396516.0,0.0,
1292,427.2916445261548,2.9843376,height,,,,,,,,,,,47897440.0,43477970.0,66456776.0,56204336.0,352225280.0,243961150.0,188520100.0,179588420.0,228271180.0,216450460.0,250133600.0,220321470.0,178503520.0,320199300.0,339641200.0,351366700.0,365887840.0,354553300.0,270522200.0,167747180.0,155706080.0,153553800.0,210262910.0,0.0,
1293,449.27368637901503,2.9847322,height,,,,,,,,,,,4526027.5,4333872.0,4536022.5,4299469.0,12365955.0,9504071.0,7830756.5,6776517.5,7799438.0,8041269.5,8904034.0,8025997.0,9978630.0,6377298.0,5222711.0,6065161.0,5599608.5,6644516.5,5333140.0,7353580.5,6732537.5,7658452.0,8591605.0,0.0,
1294,330.20173892837863,2.98473,height,,,,,,,,,,,9574026.0,12385038.0,7840843.5,8375107.5,10437219.0,9999433.0,8637785.0,8296776.0,7816617.5,8763456.0,10173361.0,9466455.0,10705271.0,17897236.0,16551438.0,17027186.0,18775568.0,16760219.0,14659020.0,9148993.0,8181405.0,8685405.0,9573868.0,0.0,
1295,514.2874977197232,2.985917,height,,,,,,,,,,,176545570.0,180896770.0,131622610.0,152104500.0,190220480.0,169864210.0,147503870.0,140214530.0,139477600.0,160210540.0,184293840.0,157362880.0,139989860.0,280100350.0,284287500.0,318859650.0,339114370.0,304637380.0,244195490.0,161346530.0,149324400.0,142548540.0,171630830.0,0.0,
1296,364.202872852814,2.9883044,height,,,,,,,,,,,11373388.0,11185899.0,10305194.0,10502886.0,13150126.0,11949004.0,11882007.0,12220768.0,11699547.0,11854901.0,13180550.0,11831356.0,10806994.0,19021314.0,22392348.0,20463088.0,24687156.0,21976484.0,16198623.0,11143931.0,11142706.0,9770768.0,12278914.0,0.0,
1297,836.4881167031282,2.9889963,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11248624.0,10189053.0,9158418.0,9719775.0,10159471.0,11785204.0,9909430.0,8848637.0,20753666.0,22508688.0,25051816.0,24694116.0,20637492.0,18799042.0,11493562.0,10545797.0,9280466.0,10903932.0,0.0,
1298,727.3988987866258,2.9902852,height,,,,,,,,,,,43365560.0,50287150.0,37785350.0,39859584.0,57721330.0,45705984.0,41439124.0,38489804.0,39712190.0,41288250.0,50833276.0,42926120.0,36830908.0,82901370.0,91962030.0,94723420.0,103028376.0,87579740.0,75438240.0,44833290.0,44217252.0,37209840.0,45345828.0,0.0,
1299,853.5758206776544,2.9833863,height,,,,,,,,,,,0.0,0.0,0.0,0.0,13092697.0,6601031.0,4353132.0,5028047.0,6344177.0,6636378.0,6515257.5,4938718.0,6464934.5,10125517.0,11299922.0,12509036.0,13465558.0,10829965.0,9550191.0,4446678.5,3781891.2,4999402.5,5270341.0,0.0,
1300,425.2760611535998,2.992267,height,,,,,,,,,,,9301993.0,8522609.0,5068398.0,6428890.5,1440097.2,9321628.0,11712221.0,10716892.0,7866813.0,10069761.0,11014002.0,9889216.0,8348377.0,19179322.0,19808848.0,20165494.0,22117634.0,19479124.0,17113580.0,17417580.0,14767819.0,11254236.0,13169047.0,0.0,
1301,211.14417014433147,2.9942362,height,,,,,,,,,,,179161840.0,182475260.0,168555140.0,178622240.0,220332770.0,179582740.0,188705020.0,181162430.0,168875380.0,171179650.0,194242130.0,187862480.0,154526460.0,267157950.0,256157860.0,245449950.0,279278880.0,231457300.0,225701100.0,170751600.0,172667330.0,148167680.0,185050260.0,0.0,
1302,270.6733118619351,2.9971516,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8902204.0,8525471.0,9682682.0,9013337.0,8871508.0,8953437.0,9233325.0,7891157.0,11514151.0,13094753.0,12001809.0,13173170.0,12743536.0,10839262.0,8809466.0,8357206.0,8772294.0,8966338.0,0.0,
1303,421.28112035274336,3.0012732,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8511752.0,9266500.0,8735659.0,9148592.0,8860702.0,9446540.0,9334423.0,7975895.5,12605083.0,12636447.0,12812489.0,14120245.0,12663992.0,11322205.0,7662664.0,8217795.0,8151459.5,8387518.0,0.0,
1304,374.22862859098313,3.0017703,height,,,,,,,,,,,11561234.0,11815611.0,14315975.0,12486199.0,24424872.0,16264171.0,16596863.0,17049544.0,16075847.0,17116094.0,16179782.0,16174286.0,11585444.0,28513754.0,29760218.0,27049066.0,31952590.0,24269020.0,25788116.0,15710211.0,15718632.0,14244925.0,15478222.0,0.0,
1305,755.3939698036525,3.0021632,height,,,,,,,,,,,10151586.0,10061216.0,10628678.0,9399113.0,13150486.0,11158094.0,10638184.0,10076318.0,11283133.0,10784993.0,10669108.0,10850828.0,8103289.5,18930670.0,21076326.0,19828506.0,23267794.0,16060398.0,20215124.0,11729735.0,11143444.0,10383771.0,11149419.0,0.0,
1306,856.4417050143013,3.0074794,height,,,,,,,,,,,6728988.5,6293489.0,8014885.0,5494851.0,8251537.0,10075415.0,7660408.0,7890857.0,8313820.0,8962425.0,6365347.5,8127691.5,6304188.5,11264070.0,14082458.0,15265225.0,19039266.0,12592626.0,15848263.0,8511428.0,8086436.0,9275423.0,8438987.0,0.0,
1307,428.72428539747006,3.0082717,height,,,,,,,,,,,6447486.5,6672769.5,7173608.5,6256336.0,7708964.5,9466908.0,8098117.0,9413622.0,9394663.0,9587272.0,7378268.5,8112432.5,7122702.0,12762474.0,12237402.0,12951493.0,13409719.0,11687956.0,13856256.0,8489933.0,7997974.0,9076022.0,7917780.0,0.0,
1308,540.339761340905,3.0086977,height,,,,,,,,,,,2282623.2,2099805.2,3398108.5,2480625.0,1603111.1,167784370.0,163656110.0,166306720.0,173204140.0,173358530.0,180062880.0,177390420.0,144673230.0,253351500.0,273385000.0,265015490.0,300137200.0,261238340.0,266320770.0,162318180.0,163289980.0,158729890.0,172980260.0,0.0,
1309,553.3350413059206,3.0096521,height,,,,,,,,,,,176936540.0,132486260.0,129321600.0,109359310.0,107882630.0,100967256.0,76273010.0,92568640.0,83900610.0,98585400.0,66249148.0,90300840.0,66858616.0,176580560.0,201827940.0,210846190.0,251454270.0,176535700.0,196674240.0,92961610.0,94364730.0,100072170.0,84293180.0,0.0,
1310,254.1682098517566,3.0099988,height,,,,,,,,,,,10252055.0,7606070.0,6506445.0,7514605.0,6429955.5,5065290.5,5149013.5,6353347.0,5665830.0,5683897.5,5244513.0,5585121.0,5858300.0,9802760.0,10146422.0,9090839.0,10723488.0,10194735.0,9690161.0,5534700.5,5614783.0,5664053.0,5153757.5,0.0,
1311,277.171014952474,3.0100036,height,,,,,,,,,,,23550150.0,17858358.0,15630076.0,15377042.0,15197692.0,12659417.0,11327200.0,13681368.0,13575267.0,13516175.0,11124148.0,13615886.0,10620397.0,22897846.0,25234614.0,22633440.0,28559954.0,23049140.0,22560330.0,13437701.0,13308807.0,14231057.0,12772081.0,0.0,
1312,469.2706414170139,3.0190206,height,,,,,,,,,,,5292391.5,4599392.5,5376360.5,5138101.5,4962328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3647292.2,0.0,4498877.5,0.0,0.0,0.0,0.0,0.0,0.0,
1313,462.290447565367,3.024199,height,,,,,,,,,,,61729944.0,67914290.0,70043496.0,62889780.0,78152936.0,82121130.0,75517130.0,81881880.0,85865370.0,86355550.0,72929850.0,81552344.0,79405210.0,123176310.0,125620770.0,139617580.0,135965810.0,127040024.0,130710860.0,63919456.0,64762904.0,72591900.0,81454840.0,0.0,
1314,598.3330985600932,3.022513,height,,,,,,,,,,,5848855.5,5337341.5,7027734.0,6030759.5,7095478.0,7086876.5,6684700.5,7789422.0,7652513.0,7591677.5,6378388.5,7175566.5,6712770.0,4268090.0,3341508.2,3613995.5,4710537.0,3723425.5,4313777.0,5941920.5,6577261.0,7274504.5,6841935.0,0.0,
1315,776.347001769242,3.0233407,height,,,,,,,,,,,76375230.0,76878520.0,94889090.0,69686440.0,80789550.0,20091248.0,16019510.0,25014092.0,9490214.0,24228254.0,15703276.0,18240846.0,14859057.0,59848044.0,63568170.0,63619956.0,58030852.0,58388690.0,57836424.0,21448444.0,21752936.0,20118948.0,24172246.0,0.0,
1316,576.3510507920199,3.023686,height,,,,,,,,,,,347301470.0,363605250.0,452722180.0,334091870.0,483384600.0,416477380.0,377817300.0,466378200.0,433729820.0,480980580.0,382274200.0,480990000.0,392726300.0,757098430.0,795413400.0,834267970.0,967925570.0,796292030.0,805942200.0,328859140.0,363093570.0,423076400.0,417215970.0,0.0,
1317,288.67928203528635,3.024096,height,,,,,,,,,,,397337700.0,428238560.0,472854880.0,380676320.0,538258500.0,537592600.0,519536640.0,523455500.0,578905500.0,543527740.0,490566460.0,571951550.0,532835230.0,872229440.0,915118200.0,901577500.0,926166600.0,887435900.0,858578050.0,485035400.0,458239400.0,518431780.0,509176350.0,0.0,
1318,461.2874395219468,3.02412,height,,,,,,,,,,,212701090.0,235763380.0,261864620.0,205868370.0,295991800.0,300410900.0,274304670.0,309778560.0,318746850.0,325094600.0,278959230.0,315477000.0,286254900.0,466771040.0,477857120.0,513709060.0,523361600.0,484695200.0,481043420.0,247804600.0,248676560.0,279413540.0,287560600.0,0.0,
1319,388.67696253059626,3.0170534,height,,,,,,,,,,,6765844.0,6735439.5,9789836.0,7156838.0,5593020.0,0.0,1265856.1,2422151.8,0.0,2545039.8,0.0,1093508.4,0.0,4167088.0,4180858.2,5855557.0,2836523.8,2921090.2,3789175.5,1571012.0,0.0,1535717.4,1993403.9,0.0,
1320,245.11342922163604,3.026139,height,,,,,,,,,,,4714014.5,5378873.0,5684071.5,4526310.0,5911096.0,5799314.0,5592250.0,6463068.0,5510088.0,7080960.5,5411934.0,5991041.0,5579649.5,9129006.0,9969243.0,11405905.0,10027643.0,10948047.0,10137199.0,4545036.5,5050565.0,5556748.5,5689000.5,0.0,
1321,330.17387171164575,3.0261703,height,,,,,,,,,,,161702060.0,178937060.0,191645000.0,161279840.0,207798140.0,191287060.0,189767620.0,203407170.0,209614770.0,205997820.0,183522140.0,211800900.0,194932940.0,312706500.0,330533000.0,344051040.0,327951000.0,337741340.0,322089060.0,176982000.0,168655620.0,195709600.0,192096200.0,0.0,
1322,681.3227293888311,3.0269275,height,,,,,,,,,,,17291282.0,16111708.0,20035050.0,15888202.0,12971081.0,13367118.0,13312545.0,15167190.0,14734177.0,16508717.0,12806797.0,15546339.0,14638029.0,10312226.0,9245013.0,9711976.0,9337205.0,9361469.0,10438819.0,12208366.0,12833332.0,14938919.0,14598544.0,0.0,
1323,659.3406522244597,3.0273368,height,,,,,,,,,,,306227460.0,320828800.0,380191870.0,298272770.0,388729120.0,362855070.0,340660160.0,414940830.0,407223650.0,437704300.0,344473950.0,426321860.0,354555520.0,724002500.0,791579500.0,785037800.0,739446140.0,725062340.0,755479100.0,302916860.0,309321100.0,379613860.0,378773150.0,0.0,
1324,535.324733585455,3.0300324,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8538661.0,8870082.0,9175728.0,10107405.0,10129437.0,8350052.5,9594908.0,8605919.0,11753990.0,14194974.0,12773806.0,12209644.0,12297772.0,12942002.0,8013212.5,7500543.0,9191947.0,9002477.0,0.0,
1325,327.6949872260699,3.0344265,height,,,,,,,,,,,0.0,0.0,2119223.2,0.0,1188864.2,27455892.0,29597440.0,29238412.0,30564764.0,30960910.0,30447764.0,30977124.0,26735048.0,40587856.0,45385390.0,42049100.0,39071824.0,39271428.0,42544864.0,27501366.0,25434260.0,28667878.0,30754966.0,0.0,
1326,332.1946864897624,3.0333886,height,,,,,,,,,,,10547762.0,11529865.0,12260702.0,9408090.0,12278718.0,10769077.0,11930153.0,12867057.0,13077359.0,12137338.0,12374360.0,12082059.0,11249582.0,17872506.0,19537550.0,19039626.0,17922054.0,18895820.0,20219916.0,10981596.0,10267906.0,12548160.0,12327277.0,0.0,
1327,318.68954710597154,3.0356252,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10592347.0,10868371.0,10654208.0,11478383.0,11809823.0,10656422.0,10902872.0,10135355.0,14802192.0,16582319.0,15650257.0,14163487.0,15321940.0,15105535.0,9961973.0,8927446.0,10788219.0,11780139.0,0.0,
1328,344.25434947594096,3.0794814,height,,,,,,,,,,,5071760.5,4843110.5,8137458.5,6223556.0,14018258.0,5565929.5,4974914.0,13697207.0,13284478.0,5261344.0,5017571.0,14581517.0,12434950.0,7625971.0,9660582.0,23578738.0,8435706.0,7789430.5,7937840.5,11340544.0,10732420.0,10807617.0,5014645.5,0.0,
1329,654.383129672277,3.0417762,height,,,,,,,,,,,6756844.0,6994677.5,9862824.0,8546948.0,6683480.0,159520880.0,149038880.0,166252690.0,171087620.0,159286860.0,136408160.0,165781490.0,135602580.0,259822560.0,302388800.0,288844220.0,263034960.0,262323600.0,267204030.0,141747790.0,130610540.0,156572320.0,155067280.0,0.0,
1330,318.1817513411767,3.0476048,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7996736.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1331,562.2916382143378,3.048163,height,,,,,,,,,,,313650370.0,340915900.0,344871650.0,341852800.0,319341860.0,316485900.0,298534980.0,304442750.0,277633950.0,311456600.0,258962660.0,300485660.0,276943460.0,521916130.0,654746560.0,628958600.0,619273600.0,567630300.0,576495800.0,281286900.0,290660960.0,315584960.0,346287100.0,0.0,
1332,281.6492095498721,3.0477695,height,,,,,,,,,,,5723060.0,5351462.5,7955540.0,4709708.5,6453731.5,5761931.0,5333555.5,5357060.0,7221536.0,7737280.5,4550378.0,5157141.0,4816010.5,8480898.0,8586888.0,5854831.5,6166924.0,7129412.5,7246589.0,4140025.2,4309954.0,5525143.5,4218916.0,0.0,
