row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak height,20260428_CVOL_Group_02_1F12_2.mzML Peak height,20260428_CVOL_Group_02_1F12_3.mzML Peak height,20260428_CVOL_Group_02_1F12_4.mzML Peak height,20260428_CVOL_Group_02_Control_LB.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260428_CVOL_Group_02_QC_01.mzML Peak height,20260428_CVOL_Group_02_QC_02.mzML Peak height,20260428_CVOL_Group_02_QC_03.mzML Peak height,20260428_CVOL_Group_02_QC_04.mzML Peak height,20260428_CVOL_Group_02_QC_05.mzML Peak height,20260428_CVOL_Group_02_QC_06.mzML Peak height,20260428_CVOL_Group_02_R47_1.mzML Peak height,20260428_CVOL_Group_02_R47_2.mzML Peak height,20260428_CVOL_Group_02_R47_3.mzML Peak height,20260428_CVOL_Group_02_R47_4.mzML Peak height,20260428_CVOL_bk_mapp_pre_01.mzML Peak height,
978,730.3599145869467,4.600543,,,,,,,,,,,1.7094118E8,1.7050016E8,1.89539E8,1.8305189E8,1.695794E8,1.2892742E8,1.435152E8,1.6347154E8,1.2336036E8,1.3068614E8,1.312918E8,1.2795031E8,1.4845958E8,1.4865162E8,1.7758824E8,1.740016E8,1.7282387E8,1.422848E8,1.549482E8,1.6344021E8,1.6129411E8,1.4223358E8,1.4910282E8,0,
979,507.22797153188816,4.6032,,,,,,,,,,,8375700.5,5681197.5,4009535.2,4683345.0,1549983.0,3486117.2,3985962.2,4342284.5,3838083.5,3421155.2,4005919.2,3619721.8,4052157.5,5182179.5,4994840.5,4428988.0,5060421.5,4555388.5,4860490.5,4925884.0,4612820.5,4248204.0,4159298.2,0,
980,209.10344758443173,4.6047654,,,,,,,,,,,6767475.5,6856529.0,7203850.0,7308254.0,6286136.5,6525848.5,7168913.5,8331306.5,6893617.5,6224715.5,6670680.5,6770845.5,7397406.5,6403295.5,6734017.0,6832589.5,6835161.0,6095995.0,6179272.5,6974501.0,7374639.0,6513478.5,6425742.0,0,
981,514.2877773725048,4.6054506,,,,,,,,,,,8.2944904E7,8.027952E7,8.7517096E7,8.130984E7,6.5394696E7,7.770628E7,8.310249E7,1.0303489E8,8.594211E7,7.007702E7,7.767241E7,7.6538296E7,8.562786E7,8.257494E7,7.86485E7,9.073275E7,9.179848E7,7.405649E7,7.679363E7,8.400243E7,9.115851E7,8.366349E7,8.5926024E7,0,
982,627.3720030723199,4.6054573,,,,,,,,,,,9326920.0,8009993.0,6231114.5,7414144.5,0,7841213.0,7981942.5,8486207.0,8870765.0,7343825.5,8102272.5,0,8754796.0,9748034.0,9491818.0,9234305.0,1.0016428E7,9156537.0,9097908.0,8774521.0,8263623.5,8725144.0,8240020.5,0,
983,515.2907717641605,4.603317,,,,,,,,,,,2.7956192E7,2.0692046E7,2.2899092E7,2.1304376E7,1.69701E7,2.1584302E7,2.3949986E7,2.7090502E7,2.6787844E7,0,2.2261378E7,2.2314292E7,2.5465288E7,2.1682884E7,2.0212158E7,2.347686E7,2.4425378E7,1.926229E7,2.006808E7,2.2599126E7,2.8117512E7,2.4030188E7,2.5935562E7,0,
984,555.2454699479445,4.626907,,,,,,,,,,,1.0218757E7,7583378.0,2.5274504E7,1.0329249E7,1.28874776E8,9.606783E7,8.433933E7,9.03093E7,9.371688E7,7.368793E7,8.842708E7,8.144684E7,8.866115E7,7.08856E7,6.0834696E7,6.814907E7,7.122321E7,6.6424244E7,6.711896E7,6.763345E7,7.415607E7,8.146769E7,8.510569E7,0,
985,644.3407195150769,4.632187,,,,,,,,,,,7933862.0,7936422.0,6977651.5,6918977.0,7887932.0,1.2947122E7,1.2196528E7,1.2184817E7,1.3071987E7,1.1313391E7,1.1693587E7,1.1106738E7,1.22113E7,1.4323936E7,1.165717E7,1.2490325E7,1.2950284E7,1.2883093E7,1.2859582E7,1.0710265E7,1.2373575E7,1.3548195E7,1.1926027E7,0,
986,415.25523858466215,4.5980263,,,,,,,,,,,9131352.0,9345797.0,8830051.0,8618322.0,8784912.0,1.0482916E7,0,1.1554862E7,1.1149381E7,0,0,0,1.1550609E7,1.0905385E7,1.2681852E7,1.2471124E7,1.1744696E7,1.0141414E7,1.0506433E7,1.0743378E7,1.256653E7,1.1186845E7,1.0763041E7,0,
987,427.2552906483007,4.5900044,,,,,,,,,,,5263213.0,0,4951377.0,4568452.0,3910783.2,9548093.0,0,1.0347554E7,1.2234279E7,0,0,9421690.0,1.0707698E7,8183978.5,1.056537E7,9067237.0,9463613.0,7290166.0,8074326.5,8976138.0,9889684.0,9935473.0,9089714.0,0,
988,470.29765742857444,4.5969353,,,,,,,,,,,1.1299314E7,1.0729912E7,1.038456E7,1.0276034E7,1.0303224E7,1.0415187E7,1.1652494E7,1.1643726E7,1.2026248E7,0,0,0,1.1943875E7,1.0513881E7,1.3033888E7,0,1.1747972E7,9642255.0,1.0222652E7,1.0881887E7,1.2800228E7,1.1233668E7,1.0717465E7,0,
989,376.18823579613075,4.601902,,,,,,,,,,,4.6452876E7,4.9611144E7,3.601638E7,4.473493E7,1.4586467E7,2.5467718E7,0,2.8468798E7,0,0,2.724947E7,0,2.9058476E7,3.1557E7,3.7586812E7,3.1612606E7,3.49517E7,3.1180982E7,3.1329634E7,3.029077E7,3.3444832E7,2.9647078E7,2.6301466E7,0,
990,316.1867451935479,4.644669,,,,,,,,,,,1.150159E8,9.424641E7,7.0941864E7,8.767979E7,9691500.0,1.3878349E8,1.3064938E8,1.4077794E8,1.377033E8,1.2715687E8,1.3025559E8,1.3099176E8,1.382323E8,1.2800662E8,1.2308936E8,1.1221687E8,1.1520386E8,1.2168224E8,1.1529254E8,1.3815842E8,1.3237215E8,1.3764862E8,1.32773544E8,0,
991,449.23971991244065,4.6514573,,,,,,,,,,,8049948.5,7980076.5,1.2637949E7,9309801.0,2.225807E7,2.1049716E7,2.0810248E7,2.211807E7,2.2413654E7,1.8591158E7,2.08916E7,2.1384992E7,2.1200638E7,2.0761546E7,1.9522402E7,1.7115562E7,1.8192922E7,1.961326E7,1.7458652E7,1.9273656E7,2.0517346E7,1.9585294E7,1.9552142E7,0,
992,631.3667545458028,4.652947,,,,,,,,,,,6636372.0,4403975.5,2946478.0,3600380.2,1602926.8,8524411.0,7193932.5,8605203.0,8250545.0,7981480.5,7745969.0,7924479.5,8190516.0,6810844.5,6804955.5,5587601.0,5917690.0,6823696.0,6287307.0,8490607.0,7854440.5,8027888.5,8169346.5,0,
993,499.287809860907,4.6525636,,,,,,,,,,,0,0,1642621.0,0,4510512.5,8202397.0,7758614.5,8595912.0,9483373.0,7134599.5,8221672.0,8438984.0,8353489.0,6884562.0,6815488.5,5517049.0,6690858.5,7230032.0,5967154.5,6426997.0,6628351.0,6941293.0,7018609.0,0,
994,674.3518021934935,4.6164994,,,,,,,,,,,1.5952218E7,0,1.4700249E7,1.5647896E7,1.2991668E7,1.9070184E7,0,2.214208E7,2.1987456E7,0,2.234462E7,1.8722946E7,2.3032348E7,2.1955276E7,2.396167E7,2.3050814E7,2.3187902E7,1.9670826E7,1.9910842E7,2.0892972E7,2.3503562E7,2.2551686E7,1.9721918E7,0,
995,619.2911877884147,4.66331,,,,,,,,,,,1.9889564E7,1.9240268E7,2.6528138E7,1.9849496E7,3.915006E7,3.9088624E7,4.0972824E7,3.9970796E7,3.892611E7,3.420354E7,3.692736E7,3.65958E7,3.5307344E7,3.8194492E7,3.7445556E7,3.535081E7,3.4936284E7,3.5896836E7,3.9555944E7,3.879832E7,3.55716E7,3.6437484E7,4.2910784E7,0,
996,360.21290529096,4.667215,,,,,,,,,,,1.2503491E7,1.2337404E7,1.5848623E7,1.2116736E7,1.9770314E7,1.8306588E7,1.8576132E7,1.8461534E7,2.0596616E7,1.8529878E7,1.9441214E7,1.8740938E7,1.6927234E7,1.7877474E7,1.9959052E7,1.8920534E7,1.7747156E7,1.6666861E7,1.7768532E7,1.7236294E7,1.9834184E7,1.8697444E7,1.8355382E7,0,
997,540.3088543006332,4.677354,,,,,,,,,,,9219177.0,1.2324177E7,1.0734955E7,1.2480778E7,1.25812E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
998,528.3032466257754,4.6818604,,,,,,,,,,,2.0819462E7,2.2882232E7,2.0857644E7,2.1942176E7,2.1794628E7,2.4418254E7,2.5440528E7,2.2668338E7,2.4302036E7,2.183508E7,2.3644282E7,2.2645772E7,2.1202186E7,2.3954568E7,2.544865E7,2.5220308E7,2.368586E7,2.3506678E7,2.8777972E7,2.6275792E7,2.2377182E7,2.2017572E7,2.8617346E7,0,
999,590.2133237683586,4.6887317,,,,,,,,,,,1.3513082E7,1.4769626E7,1.3425515E7,1.572935E7,1.1815276E7,1.3446858E7,1.3695192E7,1.3333236E7,1.272699E7,1.1482929E7,1.2542316E7,1.237829E7,1.0927867E7,1.2379746E7,1.2811889E7,1.1472462E7,1.3799313E7,1.3190637E7,1.5679458E7,1.4375135E7,1.2271771E7,1.0607093E7,1.5009617E7,0,
1000,576.3508387038628,4.6941395,,,,,,,,,,,2.5498528E7,2.9153574E7,2.6888254E7,2.8473004E7,3.1473538E7,3.145207E7,3.5339236E7,3.0892878E7,3.099737E7,0,2.9535284E7,3.1984936E7,2.8968104E7,2.998377E7,3.3365874E7,3.2548134E7,2.9613042E7,3.089868E7,3.473164E7,3.264184E7,3.212748E7,2.9204588E7,3.4744644E7,0,
1001,286.1761825938549,4.7064724,,,,,,,,,,,1.4108011E7,0,1.453887E7,1.5480678E7,2.7045212E7,3.5422896E7,3.2995342E7,3.4220124E7,4.112997E7,2.8482666E7,3.1439874E7,3.8528308E7,3.6773764E7,2.439066E7,2.6268578E7,2.2750204E7,2.2545982E7,2.5060564E7,2.7800918E7,2.8450566E7,2.7195744E7,3.0503886E7,3.6094852E7,0,
1002,213.1234522634637,4.711465,,,,,,,,,,,8863953.0,6683487.0,6132734.0,7495125.5,9395600.0,7567538.5,8077499.5,8820563.0,8484881.0,7652289.0,7366905.0,8491023.0,8280177.5,7618678.0,8488568.0,7579609.0,7577008.5,8246923.5,9231345.0,8068407.5,7944953.5,8005553.0,9544311.0,0,
1003,346.1972821372658,4.711473,,,,,,,,,,,3.502596E7,3.2070452E7,3.0581192E7,3.704302E7,3.9661916E7,3.3899496E7,3.67746E7,4.136792E7,3.521742E7,3.480455E7,3.3364716E7,3.7607844E7,3.481996E7,3.624885E7,3.902931E7,3.429379E7,3.5324936E7,3.7812628E7,4.1238116E7,3.124834E7,3.334352E7,3.3446334E7,4.1386124E7,0,
1004,188.0706770741676,4.726038,,,,,,,,,,,2.9856496E8,3.149069E8,1.3004152E8,1.2474231E7,9.027839E8,1.8791648E8,1.5207563E8,1.8524214E8,4.2455068E7,1.6567425E7,1.322832E7,4001481.5,9.867937E7,1.9884466E8,2.146595E8,1.968091E8,2.0423046E8,2.2609738E8,2.7377997E8,2.879281E8,2.1664234E8,2.3840693E8,2.1579618E8,0,
1005,159.0917375578623,4.726223,,,,,,,,,,,7885894.5,9219136.0,3530582.0,0,2.7710314E7,5234173.0,4335093.0,5281210.5,1239385.0,0,0,0,2643727.2,6330279.5,7095785.5,6613191.0,6833908.0,6273024.5,7154464.0,8908493.0,6364250.0,7035665.5,5560777.5,0,
1006,146.06011937724642,4.726207,,,,,,,,,,,2.8059542E7,2.9821576E7,1.2117373E7,1433329.9,8.434759E7,1.6082769E7,1.451161E7,1.728948E7,4181846.8,1671553.6,1435661.1,0,8867500.0,2.0328458E7,1.9684E7,1.7607232E7,1.9088422E7,2.0624086E7,2.5976102E7,2.6641266E7,2.0211812E7,2.276657E7,1.9195264E7,0,
1007,132.08096026885104,4.7271905,,,,,,,,,,,5229168.5,5631877.5,2211332.8,0,1.6294548E7,3512269.5,3044126.5,3196061.2,0,0,0,0,1532541.2,3438195.8,3624827.5,3372861.2,3753800.5,3611834.0,4594083.0,5259738.0,3882099.8,4167074.5,3637452.2,0,
1008,144.08084896387564,4.727649,,,,,,,,,,,1.4542567E7,1.5690517E7,6663116.5,0,4.283727E7,9271141.0,7474620.5,8889690.0,2126684.5,0,0,0,4365932.0,1.0738675E7,9883505.0,9282837.0,1.0265022E7,1.0654173E7,1.3197917E7,1.4264985E7,1.0702538E7,1.1520686E7,1.0157512E7,0,
1009,205.09728995378242,4.727206,,,,,,,,,,,1.5284077E8,1.6253702E8,7.0172296E7,6111010.0,5.2485094E8,1.0762479E8,7.079995E7,9.688613E7,2.505565E7,9107353.0,6393945.5,2382154.8,5.4321244E7,8.6035704E7,1.15732296E8,1.0407589E8,1.0182414E8,1.1728486E8,1.3458885E8,1.4840955E8,1.0581789E8,1.22093816E8,1.3054475E8,0,
1010,170.06010822178274,4.7281957,,,,,,,,,,,6714660.0,7231921.5,2739418.2,0,2.0486854E7,3988449.8,3493687.8,3874765.0,0,0,0,0,2158162.8,4673900.5,4495955.5,4331422.0,4501101.0,5037794.5,6265661.0,6216991.5,4979898.5,5352581.5,4356473.5,0,
1011,254.16121985325483,4.737446,,,,,,,,,,,3.584569E8,3.4944013E8,3.8555082E8,3.206045E8,3.1597683E8,4.0017574E8,3.74116E8,4.251552E8,3.951099E8,3.910084E8,3.825972E8,3.9512595E8,4.4289616E8,3.5421648E8,4.3617392E8,3.481474E8,4.0848368E8,3.6792832E8,4.241042E8,3.8991997E8,3.818353E8,4.113751E8,4.0841328E8,0,
1012,723.4413405967109,4.737878,,,,,,,,,,,6554143.0,8892968.0,1.103778E7,8593212.0,1.1453503E7,1.2520921E7,1.1421582E7,1.1479777E7,1.1486299E7,1.1713652E7,1.3106264E7,1.2462096E7,1.3593551E7,1.3867767E7,1.5704267E7,1.1717562E7,1.3466962E7,1.2883748E7,1.6246136E7,1.2110903E7,1.2526932E7,1.3836164E7,1.2242916E7,0,
1013,133.0318945736287,4.7414546,,,,,,,,,,,1.134102E8,9.044486E7,9.524652E7,7.9816104E7,7.381381E7,1.1733269E8,1.1081646E8,1.1870965E8,1.3279469E8,1.1463603E8,1.1212126E8,1.1695972E8,1.3055463E8,9.979745E7,1.0847337E8,1.0868329E8,9.6048696E7,1.0178748E8,1.2211451E8,1.1452141E8,1.1064902E8,1.2347496E8,1.3371262E8,0,
1014,150.05840947759384,4.7422533,,,,,,,,,,,3.957715E8,3.2517648E8,3.4120224E8,2.8952173E8,2.6613339E8,4.1991888E8,3.996254E8,4.26587E8,4.7370915E8,4.0431856E8,4.035703E8,4.185534E8,4.6482835E8,3.614041E8,3.812411E8,3.8344067E8,3.429314E8,3.709631E8,4.2674806E8,4.0669856E8,3.9434435E8,4.36795E8,4.7660653E8,0,
1015,1079.609909814324,4.754298,,,,,,,,,,,5.5812148E7,6.838011E7,8.4904184E7,6.349626E7,9.033829E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1016,209.10341754068463,4.754851,,,,,,,,,,,1.0256335E8,1.1058797E8,1.1436829E8,1.1068463E8,1.1308268E8,1.2020346E8,1.194375E8,1.1397304E8,1.213901E8,1.2208962E8,1.3240838E8,1.3677691E8,1.3086863E8,1.1532585E8,1.3006696E8,1.2032068E8,1.1739349E8,1.2959301E8,1.151137E8,1.2896725E8,1.2861417E8,1.316662E8,1.3330253E8,0,
1017,375.22394482487266,4.7549424,,,,,,,,,,,2.5119168E7,2.865147E7,2.9342368E7,2.7702434E7,2.9086766E7,2.7962172E7,2.8368712E7,2.7699578E7,2.9455584E7,2.9797222E7,3.2505696E7,3.4848276E7,3.54384E7,3.2089566E7,3.659049E7,3.3006788E7,3.154199E7,3.467967E7,2.975697E7,3.25442E7,3.30218E7,3.3169756E7,3.279563E7,0,
1018,435.2271624913286,4.7592964,,,,,,,,,,,5317487.0,5859277.5,7127942.0,5919221.0,9156329.0,1.0658814E7,9502298.0,8717541.0,9017454.0,9162546.0,1.116009E7,1.1030979E7,1.1039361E7,1.0647652E7,1.072174E7,9353521.0,9841416.0,1.0374226E7,9217114.0,9694312.0,9926656.0,1.1081953E7,1.1722957E7,0,
1019,348.1587915671961,4.7595043,,,,,,,,,,,0,0,1208790.1,0,1.6546574E7,1.3736586E7,1.1205478E7,9643166.0,1.2628908E7,7992736.0,1.3854583E7,1.2770715E7,1.2618449E7,6666596.5,6281155.0,6329427.0,6560748.0,6512568.5,6272140.0,9075131.0,8321958.5,9157551.0,1.267784E7,0,
1020,604.2984033709699,4.772639,,,,,,,,,,,1.4653176E8,1.6541318E8,1.6280446E8,1.508673E8,1.8849534E8,2.0824952E8,1.9822357E8,1.7761347E8,1.8419525E8,1.9414573E8,2.024497E8,1.8578403E8,1.973849E8,2.0033757E8,2.0517624E8,1.7790539E8,2.0429227E8,1.9239414E8,2.1058966E8,1.8742826E8,1.962818E8,2.0136526E8,2.1358098E8,0,
1021,267.1341072876114,4.8230324,,,,,,,,,,,0,0,0,1232590.2,2.4441782E7,1476127.5,0,1363017.9,1195758.4,1283648.5,1383436.5,1076556.5,0,0,1224527.1,1224444.4,1154629.5,0,1523517.0,1162102.9,1245400.2,1130892.6,1187095.5,0,
1022,709.425372305372,4.773411,,,,,,,,,,,9302829.0,9791413.0,9493159.0,8913872.0,1.3712125E7,1.479962E7,1.4427093E7,1.2189397E7,1.1435905E7,1.4174081E7,1.3939618E7,1.2901661E7,1.3531519E7,1.401921E7,1.3391684E7,1.3254597E7,1.6231008E7,1.4396985E7,1.3133898E7,1.1727787E7,1.4023178E7,1.3879322E7,1.4814673E7,0,
1023,456.2818826468432,4.7754383,,,,,,,,,,,6222038.5,5853440.5,4459828.0,4710202.0,2471685.0,8.641833E7,7.445448E7,6.202993E7,8.3904744E7,6.4197036E7,7.736093E7,7.213689E7,7.641016E7,5.951152E7,5.9196656E7,5.4159436E7,5.9166028E7,5.716779E7,5.8869532E7,6.505029E7,6.5795224E7,7.550562E7,7.3128936E7,0,
1024,560.2722027620587,4.777454,,,,,,,,,,,5.4531452E7,5.0081836E7,2.5715928E7,4.0379188E7,3071241.2,1.8267318E7,1.8136444E7,1.6777201E7,1.6557951E7,1.8530484E7,1.70686E7,1.5652519E7,1.7999446E7,2.567254E7,2.592126E7,2.4308558E7,2.6373234E7,2.6517502E7,2.4537898E7,2.517002E7,2.1468282E7,2.205236E7,2.0203586E7,0,
1025,190.1264045659918,4.7821994,,,,,,,,,,,0,0,0,0,1.0820475E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1026,836.4883232323322,4.7943707,,,,,,,,,,,0,0,0,0,0,2.3272328E7,2.1935976E7,1.949343E7,1.9827962E7,2.2216642E7,1.9219446E7,1.6477883E7,2.2951938E7,2.4014218E7,2.5770488E7,2.214618E7,2.4808276E7,2.0446144E7,2.041022E7,2.1182218E7,2.149607E7,2.177224E7,2.006169E7,0,
1027,978.562437564577,4.7968407,,,,,,,,,,,1.0483408E7,1.0773032E7,8737907.0,9944806.0,1.2056095E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1028,540.3090466242576,4.802557,,,,,,,,,,,8557980.0,1.0202823E7,1.2624148E7,1.1987108E7,9732236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1029,189.12335917642477,4.8012137,,,,,,,,,,,1309115.0,1248712.8,0,1548753.2,1.2648738E8,0,0,0,0,0,0,0,0,3561486.0,3513594.8,3797001.5,3281353.5,3841637.5,3989109.8,0,0,0,0,0,
1030,441.2347158931714,4.806958,,,,,,,,,,,1.4780157E8,1.2128659E8,9.222757E7,1.4102982E8,3.401699E7,6.5447004E7,6.4806396E7,6.4275664E7,6.366314E7,7.3286136E7,5.7978636E7,5.2756396E7,6.781419E7,8.548638E7,8.988309E7,7.667269E7,8.698761E7,8.073599E7,8.59585E7,9.4388856E7,8.519309E7,7.284405E7,6.2134044E7,0,
1031,488.25152911592727,4.810927,,,,,,,,,,,5975484.0,5986199.0,4777087.0,5754194.0,4572364.0,1.1403255E7,1.0523337E7,9662317.0,1.0848187E7,9270518.0,1.0619244E7,8512546.0,1.140588E7,9172548.0,9655152.0,8412836.0,9102260.0,8271398.5,9326468.0,1.0653563E7,1.1843317E7,1.0388424E7,9745015.0,0,
1032,553.3351558717858,4.8121185,,,,,,,,,,,1.8867157E8,1.7873589E8,9.317057E7,1.663869E8,8067358.0,4.235976E7,4.46645E7,4.800579E7,3.717242E7,5.0552364E7,4.361413E7,3.2972378E7,5.009718E7,7.826642E7,8.0322696E7,7.0489096E7,7.803433E7,6.774076E7,7.583301E7,8.1008E7,7.3699256E7,6.713083E7,4.6953224E7,0,
1033,387.2239609985048,4.8213177,,,,,,,,,,,2.3411004E7,2.0664212E7,2.898659E7,2.5463622E7,3.594542E7,7.426371E7,6.3516156E7,6.3068516E7,7.074521E7,5.919445E7,6.762478E7,5.564487E7,7.018248E7,5.191758E7,5.3840572E7,4.931847E7,5.179803E7,4.685589E7,5.3417544E7,6.6399504E7,7.043811E7,6.184272E7,6.2590576E7,0,
1034,187.1078428140095,4.8237886,,,,,,,,,,,3242608.5,3031423.0,4138434.5,3671982.5,5282896.0,1.1370615E7,9705636.0,9066618.0,1.0197743E7,8762071.0,9886057.0,8057636.0,1.0297722E7,7688988.0,7761498.5,7716242.0,7376777.0,7050209.5,7872454.0,9690883.0,9871274.0,9045462.0,9758290.0,0,
1035,318.2023619005905,4.827418,,,,,,,,,,,5655933.5,4372864.0,7461956.5,5200190.0,2.339936E7,1.7058188E7,1.3928717E7,1.5319287E7,1.6214423E7,1.3742819E7,1.548343E7,1.3315955E7,1.5547264E7,1.1687018E7,1.3187994E7,1.1599708E7,1.2863848E7,1.1732445E7,1.2999211E7,1.4420395E7,1.5024532E7,1.3311553E7,1.6395959E7,0,
1036,279.13404607958245,4.833403,,,,,,,,,,,1.2700182E7,1.2473489E7,1.0213187E7,1.1894236E7,1.8991188E7,1.5457696E7,1.3875395E7,1.4986352E7,1.4230506E7,1.281903E7,1.330805E7,9827117.0,1.4884347E7,1.2885269E7,1.3833823E7,1.322977E7,1.3923687E7,1.3189301E7,1.3741323E7,1.4936178E7,1.617772E7,1.5342419E7,1.6558837E7,0,
1037,546.2601161848223,4.8351464,,,,,,,,,,,7211537.5,7377107.0,6632225.5,7884998.5,9627225.0,8967127.0,7252558.5,8529888.0,8244810.5,8708189.0,8325438.0,6866284.5,8641037.0,7582213.0,8019297.5,8132976.5,8441788.0,7904376.0,8185450.5,8801279.0,8764770.0,8199983.5,8671323.0,0,
1038,1117.5660188596057,4.845715,,,,,,,,,,,9181505.0,1.2064162E7,1.0296903E7,1.1731741E7,1.5476343E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1039,152.05667373670994,4.846197,,,,,,,,,,,0,0,0,0,9.70524E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1040,284.0990337399155,4.846197,,,,,,,,,,,0,0,0,0,7.204312E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1041,874.4441833919929,4.8481584,,,,,,,,,,,0,0,0,0,0,9889761.0,7250829.0,6550425.0,9633165.0,9980572.0,7743855.5,8084816.5,1.0524844E7,9077707.0,8989912.0,7955867.5,1.0050789E7,1.0071099E7,8421348.0,9968986.0,7493211.5,9851307.0,9740816.0,0,
1042,425.1798894465838,4.851704,,,,,,,,,,,1.2238639E7,1.0946527E7,1.6675668E7,1.3117508E7,2.4850556E7,4.739155E7,3.3078126E7,2.8571268E7,4.2356052E7,4.1971164E7,3.035204E7,3.54692E7,3.917068E7,2.8378068E7,2.8108126E7,2.9704832E7,2.6943426E7,2.8421732E7,2.6604422E7,3.5204764E7,3.3862956E7,3.5718028E7,3.9123876E7,0,
1043,494.23794820946176,4.8554616,,,,,,,,,,,0,0,0,0,0,1.4517253E7,1.0270015E7,7788340.0,1.4417365E7,1.2690446E7,8936499.0,1.1232226E7,1.2276985E7,8283756.0,8727058.0,8749269.0,7016308.5,8098046.5,7305261.5,1.00785E7,9761481.0,1.128288E7,1.0263617E7,0,
1044,322.05482419018387,4.8555074,,,,,,,,,,,0,0,0,0,2.818085E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1045,591.2908197513208,4.8558154,,,,,,,,,,,4.169038E7,4.4352856E7,2.4321038E7,3.712927E7,0,9743403.0,8508918.0,8602007.0,8041548.5,1.306317E7,7588793.0,8386573.5,1.0214236E7,1.654973E7,1.6517484E7,1.7334758E7,1.5031438E7,1.6882178E7,1.481468E7,1.6353237E7,1.3232972E7,1.3968105E7,1.1234618E7,0,
1046,642.2541931110761,4.8765993,,,,,,,,,,,1.542513E7,1.690817E7,2.0921226E7,1.4264498E7,1.9446038E7,2.1095654E7,2.304752E7,1.7381696E7,2.1350336E7,2.2196322E7,2.302583E7,1.8276362E7,2.013916E7,2.3394744E7,2.0952674E7,2.3877506E7,1.9253086E7,1.89013E7,1.835776E7,1.671332E7,2.2343972E7,1.9488894E7,2.0674856E7,0,
1047,226.15505311995895,4.8930597,,,,,,,,,,,3.0314922E7,3.0203396E7,3.3708124E7,2.6086206E7,2.6844652E7,2.9304998E7,3.3042482E7,2.7929416E7,2.5094072E7,3.1642782E7,3.467004E7,2.8970864E7,3.1677582E7,3.768093E7,3.2554582E7,3.191175E7,2.9447256E7,3.0708848E7,3.0735432E7,2.4926224E7,3.472127E7,2.922186E7,2.8983982E7,0,
1048,145.10841833398558,4.899255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8946204E7,2.805115E7,2.625827E7,2.5914508E7,2.5235876E7,2.0821712E7,0,0,0,0,0,
1049,628.3305400060327,4.906325,,,,,,,,,,,3.378812E7,2.9294322E7,3.1956898E7,2.5816626E7,3.2068982E7,2.92676E7,3.1607434E7,3.1174802E7,2.8239008E7,3.244395E7,3.5344852E7,2.9530396E7,2.6084088E7,3.7074148E7,3.2954438E7,3.339654E7,3.613343E7,3.7249136E7,3.595063E7,2.5759292E7,3.1804974E7,2.7143998E7,3.0473084E7,0,
1050,668.3618793891361,4.909618,,,,,,,,,,,4.9158396E7,4.781865E7,5.174191E7,4.001333E7,3.8754676E7,4.3320428E7,4.8683576E7,4.7169096E7,4.5461084E7,4.6547452E7,4.7064936E7,4.5076412E7,4.722755E7,4.3542264E7,3.8290964E7,4.6432836E7,4.708075E7,5.714041E7,5.6365868E7,3.580672E7,5.36613E7,3.7783824E7,4.884654E7,0,
1051,577.3536370831674,4.9160748,,,,,,,,,,,4.989766E7,4.7726708E7,6.028283E7,4.5431184E7,7.126887E7,6.2164124E7,6.886839E7,6.6431904E7,7.713198E7,7.5226024E7,7.979907E7,7.098697E7,0,7.882513E7,7.2413976E7,7.831291E7,6.9296136E7,8.460356E7,8.5573016E7,5.8360268E7,7.67424E7,6.0098976E7,0,0,
1052,576.3510793674521,4.910026,,,,,,,,,,,1.5246699E8,1.3499051E8,1.732591E8,1.18947384E8,1.9355818E8,1.813815E8,1.9858707E8,1.9620299E8,1.8963458E8,2.0534947E8,2.1683315E8,1.8097096E8,1.7506549E8,2.0774502E8,1.850826E8,2.126353E8,2.0665064E8,2.2959899E8,2.2020286E8,1.5232261E8,2.1154317E8,1.6225165E8,1.8605022E8,0,
