row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak area,20260428_CVOL_Group_02_1F12_2.mzML Peak area,20260428_CVOL_Group_02_1F12_3.mzML Peak area,20260428_CVOL_Group_02_1F12_4.mzML Peak area,20260428_CVOL_Group_02_Control_LB.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260428_CVOL_Group_02_QC_01.mzML Peak area,20260428_CVOL_Group_02_QC_02.mzML Peak area,20260428_CVOL_Group_02_QC_03.mzML Peak area,20260428_CVOL_Group_02_QC_04.mzML Peak area,20260428_CVOL_Group_02_QC_05.mzML Peak area,20260428_CVOL_Group_02_QC_06.mzML Peak area,20260428_CVOL_Group_02_R47_1.mzML Peak area,20260428_CVOL_Group_02_R47_2.mzML Peak area,20260428_CVOL_Group_02_R47_3.mzML Peak area,20260428_CVOL_Group_02_R47_4.mzML Peak area,20260428_CVOL_bk_mapp_pre_01.mzML Peak area,Unnamed: 37
1337,772.5319980885591,5.853602,height,,,,,,,,,,,6314685.0,6416202.5,6678688.5,6929296.5,6177356.0,6412613.0,5921275.5,6561813.0,7568604.5,6062716.5,6877912.0,6770558.0,6659378.0,6116080.0,7138244.5,6971328.5,6211558.5,5263534.5,7075261.0,5519237.5,5986400.0,6211395.5,5828612.0,0.0,
1338,767.5767140194342,5.8551807,height,,,,,,,,,,,6477453.0,6782728.0,7287945.5,7127172.5,6702386.0,6355935.5,6359727.5,7021078.5,7864122.0,6900357.5,7089358.5,7169360.5,6573354.5,6236524.5,7580493.5,7312040.0,6786769.0,5686354.0,7504110.0,6100871.0,5975194.5,6260140.0,5956929.5,0.0,
1339,760.6246785010185,5.859172,height,,,,,,,,,,,5452782.5,6007883.5,5970412.0,6127710.5,5348472.5,5548077.0,5370790.0,5927736.5,5725093.0,5413720.5,6860860.0,5864435.0,5369004.5,5240823.0,6454525.5,5828902.0,5755471.5,4920847.5,6254274.5,5182710.0,5086387.5,5195273.5,5080666.0,0.0,
1340,762.6216277373888,5.859209,height,,,,,,,,,,,6322379.0,6615991.5,6927569.0,7226963.5,6231377.5,6156757.5,6236892.5,7064794.0,6630052.5,6753630.5,7690624.0,7055704.0,6705770.0,6172555.5,7531633.5,6812823.0,6536692.0,6022148.0,7132097.0,6138371.5,5814838.5,6441505.0,5860206.5,0.0,
1341,755.6692245557695,5.8646727,height,,,,,,,,,,,5029507.0,5007450.0,5593109.5,5176100.5,4800560.0,5363219.0,5032676.5,5400826.5,5033491.0,4959712.0,5381993.0,5421085.0,4762281.5,4733254.5,5576342.5,4975574.5,5029897.5,4762473.5,5484556.0,4884895.0,4389864.5,5081079.0,4574285.0,0.0,
1342,757.6662398060693,5.8651414,height,,,,,,,,,,,5967378.5,5923435.0,6465310.5,6060087.0,5795061.5,6126850.5,5703138.5,6271375.5,5562575.0,5687268.0,5879643.5,6309608.0,5582679.0,5448492.0,6525942.0,6070312.0,6115302.0,5334596.5,6307733.0,5353892.0,4989597.0,5854852.0,5498402.5,0.0,
1343,752.7108966137783,5.8772273,height,,,,,,,,,,,4931300.5,4419076.0,4865165.5,4623889.0,4300295.5,5527555.0,4452004.5,4848219.0,4095756.0,4794467.5,4394245.5,4775376.0,4403820.0,4321370.5,4973417.0,4447640.0,4609985.0,4171861.5,4729191.5,4542730.0,4260411.5,4749863.5,4634141.0,0.0,
1344,747.7556534158621,5.8921547,height,,,,,,,,,,,3402697.2,2770552.2,3268871.8,3400342.5,2901755.2,4167516.0,3082757.2,2866837.2,3091916.2,3528094.0,3073008.5,3057678.5,3262191.5,3471049.5,3441205.8,3226183.2,3422498.8,2943703.0,3010732.2,3489131.0,2933265.5,3427834.2,3290461.2,0.0,
1345,546.1683114098496,5.9012976,height,,,,,,,,,,,2055435.1,1988409.4,2440221.0,2124659.2,3079037.0,3642916.5,3215414.2,2967856.5,3245374.2,3290961.0,2915615.5,3280504.5,3102132.0,3209183.2,3157226.0,3004193.8,3261368.0,2964675.5,2826433.2,3487734.8,3183406.8,3353594.0,3149050.5,0.0,
1346,488.2094611805396,5.9060206,height,,,,,,,,,,,4454244.0,4569000.0,5463691.5,4625920.5,7077310.5,7789178.5,7273715.0,6762912.5,7476245.5,7246030.5,0.0,7727387.5,7083619.5,7179363.0,7195849.5,6523681.5,7304817.0,6911075.0,6351675.5,7487225.5,7485208.5,7414407.5,6731883.5,0.0,
1347,214.12991648422263,5.9197283,height,,,,,,,,,,,6470968.5,7455850.0,6077393.5,6680501.5,7820849.0,6875703.5,6980865.5,6790620.5,6817289.0,6464102.5,7270882.0,7062914.0,6950258.5,6754632.5,7614489.0,6820990.5,7547523.0,7047099.5,6784067.0,7309385.0,7218511.0,7085629.5,6369009.0,0.0,
1348,626.2389048314454,5.935107,height,,,,,,,,,,,3472916.0,4043392.5,3890007.2,3990977.2,3502535.5,4920063.5,4261178.5,4576584.5,4266985.0,3999516.5,3979608.0,4422956.0,4206971.0,4015196.5,4358328.0,5116962.5,4247807.5,4094727.0,4644955.5,3852051.8,4602948.5,4239322.0,4774827.0,0.0,
1349,376.1714551955528,5.9335294,height,,,,,,,,,,,1443412.9,2127613.2,1448610.9,1908429.9,2536383.5,2120615.0,1916492.8,1951938.5,1740137.5,1967742.9,2237331.2,1952582.2,1849825.4,2521735.8,2338186.8,2670604.0,2342839.0,1924762.2,1894867.9,1882828.6,2171883.8,2265052.8,1804598.8,0.0,
1350,466.2275338373033,5.938683,height,,,,,,,,,,,13005579.0,13306231.0,15983250.0,14567405.0,20620976.0,23347260.0,21163284.0,23644510.0,20550304.0,18881624.0,22021540.0,20850888.0,19453690.0,21068022.0,21464378.0,24350362.0,21601312.0,20040250.0,23151272.0,19453052.0,21592820.0,21044406.0,21397876.0,0.0,
1351,604.2569609702952,5.939658,height,,,,,,,,,,,6246420.0,6998954.5,6641336.0,7228584.5,6357736.5,8293532.5,6788954.0,8349802.0,6830255.5,6675418.0,7112159.0,7252274.0,6870478.5,7154301.5,7276924.5,8782803.0,7362876.5,7008084.0,8453879.0,6432100.5,7224764.0,7375700.0,7929179.0,0.0,
1352,444.2454338666672,5.9472585,height,,,,,,,,,,,17520352.0,17385336.0,20568242.0,19489934.0,24929464.0,27957998.0,27397904.0,30890762.0,24234828.0,24359022.0,30355636.0,26618702.0,22946538.0,27017288.0,26406830.0,30418870.0,27093966.0,27168520.0,28194542.0,23347266.0,26107474.0,26191944.0,26326272.0,0.0,
1353,582.2751476285295,5.9477415,height,,,,,,,,,,,15200376.0,16376816.0,16053793.0,17232238.0,16436554.0,17929838.0,16541024.0,20028614.0,15158993.0,15235547.0,17822632.0,15904697.0,14133010.0,17837264.0,15930356.0,20314902.0,18019274.0,17645760.0,19035472.0,14939328.0,16214729.0,16299166.0,16719628.0,0.0,
1354,583.2780831952348,5.9456973,height,,,,,,,,,,,4233347.5,4684743.0,4421827.0,4788422.5,4890555.5,5245322.0,4572785.5,5611145.0,4039711.2,4728003.5,5112281.5,4760680.0,3910008.8,5253300.5,5021214.5,5753204.0,5102573.5,5189356.0,5352194.5,4081010.2,4640705.5,5034526.5,5004076.0,0.0,
1355,141.065829421218,5.949493,height,,,,,,,,,,,3675713.0,3751140.2,3428689.2,3902637.8,3392580.0,3609008.5,3773919.8,4046053.0,3616956.0,3597567.2,3714679.5,3848908.0,3444518.2,3501662.5,3336852.8,3678342.5,3599128.0,3855095.2,3873018.2,3378281.2,3477422.0,3996361.8,3750910.0,0.0,
1356,159.07644704105874,5.9513073,height,,,,,,,,,,,3074805.8,3250251.8,3161487.5,3146799.8,3098050.5,3103384.5,3416607.2,3388315.0,3043605.0,3241815.8,3415224.2,3429416.5,3291171.2,3139124.5,2899573.0,3062675.0,3215728.5,3100335.5,3416427.8,2842159.8,2940998.8,3426944.8,3178688.0,0.0,
1357,445.24859468067376,5.9470825,height,,,,,,,,,,,4139891.2,3981103.0,4514329.0,4244473.0,5878922.5,6128928.5,6017254.0,6665420.5,5198983.5,5878642.0,6990838.5,6107543.5,5147396.5,6542900.0,6076488.5,7070031.0,6370632.5,6787053.0,6349083.5,5033467.5,5887449.0,6406253.0,5997378.0,0.0,
1358,560.2931746189379,5.95281,height,,,,,,,,,,,28046630.0,28380456.0,28278882.0,30800896.0,29213604.0,30578792.0,30574684.0,34467652.0,25510786.0,27027648.0,33835868.0,29850230.0,24403080.0,33035414.0,29853082.0,36465724.0,32392668.0,32913982.0,33769096.0,25311488.0,29819610.0,28431206.0,28735340.0,0.0,
1359,318.16590344028424,5.9555244,height,,,,,,,,,,,3866541.2,3537481.8,3778379.8,3963608.5,4599824.5,4715828.5,5229310.0,5336786.0,4455936.0,4447953.0,5506723.5,4891387.0,4441752.0,4863475.0,4873103.5,5223515.0,5176797.5,5154896.0,5248637.5,4006780.8,4867308.0,4883841.5,4827010.0,0.0,
1360,183.07402156143704,5.9613914,height,,,,,,,,,,,0.0,1973151.1,2938097.2,2212514.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1361,144.0655185267226,5.9697266,height,,,,,,,,,,,1455989.5,3275258.0,3936600.2,3556446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097090.8,1005062.1,1185789.2,1022085.75,0.0,1042775.56,0.0,0.0,0.0,0.0,0.0,
1362,244.12922816157,5.9659576,height,,,,,,,,,,,3405711.5,3409713.0,2910696.2,3505023.5,2558884.2,3216973.8,3526384.8,3459023.8,3262969.0,3277655.8,3936884.8,3563309.5,3054168.2,3758325.8,3072667.5,3315217.2,3584899.2,3870101.5,3516403.2,3084739.8,3622014.0,3637412.2,3455852.8,0.0,
1363,277.1394433421742,5.9679666,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3304815.8,3167972.5,3577827.2,1256743.4,1251758.1,1381221.6,0.0,2067280.5,1931355.2,1719649.0,1822810.2,1999896.0,2794044.2,2599708.5,3972978.8,4126516.2,4148333.0,3869384.8,0.0,
1364,161.09211648236163,5.967586,height,,,,,,,,,,,5885804.0,14421057.0,16424218.0,15070794.0,0.0,1032304.3,1074838.9,0.0,1764500.9,4030513.5,4200552.5,4197960.5,1996199.4,4747502.5,4493289.0,4541683.0,4427289.5,5075698.0,5208018.0,1492008.0,2078801.2,1778350.8,1564535.5,0.0,
1365,132.07682930529614,5.9687414,height,,,,,,,,,,,2476768.5,2755820.2,2658354.5,2568973.0,2179430.5,2973111.0,2822934.8,2688860.2,3075243.8,2803244.0,2861169.0,2995484.0,2765939.5,2754990.8,2132355.0,2379563.0,2559859.2,2692811.8,2662641.2,2643026.8,3002542.8,2749638.5,2789998.8,0.0,
1366,312.15295575055035,5.972656,height,,,,,,,,,,,1265520.9,0.0,1657722.2,1419686.9,3058004.2,1815373.8,1877712.0,1957633.5,1542200.5,1532387.8,1867792.2,1763045.8,1574564.9,1772284.2,1780620.5,1753063.0,1669405.5,1923217.2,1824813.2,1846654.9,1938877.0,1923786.5,2050834.8,0.0,
1367,258.15611503447667,5.9724917,height,,,,,,,,,,,13304844.0,14476102.0,13457475.0,15236679.0,14435706.0,13931816.0,14440649.0,13968596.0,13937172.0,13045777.0,15124481.0,14728303.0,13069547.0,15202121.0,13199847.0,13984409.0,14143968.0,15404386.0,14912963.0,13385571.0,14955685.0,14416878.0,14469657.0,0.0,
1368,290.17098651116214,5.9742856,height,,,,,,,,,,,2369228.5,2029846.8,2798408.2,2498944.2,4625585.0,3352545.8,3460723.5,3349760.2,2896462.2,2601932.8,3223635.8,2842185.2,2754619.2,3376115.0,3034900.0,3243036.5,3013153.2,3365158.2,3337415.8,3117538.8,3619155.5,3292551.0,3529639.2,0.0,
1369,229.1184846638237,5.976095,height,,,,,,,,,,,0.0,0.0,0.0,0.0,6064316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1370,246.1450320597097,5.976095,height,,,,,,,,,,,0.0,0.0,0.0,0.0,108485980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1371,268.1268052244868,5.976095,height,,,,,,,,,,,0.0,0.0,0.0,0.0,40332096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1372,290.1086983724245,5.976095,height,,,,,,,,,,,0.0,0.0,0.0,0.0,10512403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1373,348.06734944885375,5.976095,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3201622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1374,247.12893789791744,5.986691,height,,,,,,,,,,,4690306.5,4038510.2,2760845.0,4711208.0,37610530.0,1915285.1,2090592.6,2211793.8,1669139.5,2001308.6,1795647.1,1496163.0,1577766.9,4946047.0,5299924.5,5274670.0,4276897.0,4559225.0,5029358.5,2012151.8,2470949.8,2070204.0,1803393.6,0.0,
1375,269.11094668576953,5.9844966,height,,,,,,,,,,,0.0,0.0,0.0,0.0,8665232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207503.9,0.0,0.0,0.0,0.0,1048969.6,0.0,0.0,0.0,0.0,0.0,
1376,217.1296068606872,5.988177,height,,,,,,,,,,,0.0,0.0,0.0,0.0,51140750.0,10610537.0,6339178.5,6071552.0,0.0,0.0,0.0,0.0,0.0,6454059.5,6562761.0,6942764.0,5724699.0,6497433.5,6998078.0,6598467.5,5397461.5,5560930.0,3280844.2,0.0,
1377,173.09212167741026,5.99303,height,,,,,,,,,,,12496879.0,3404436.8,2051928.4,3036698.5,29604378.0,3548021.0,3221208.8,4181638.8,3078361.0,2707818.8,2389445.5,2385296.0,2506281.5,5153650.0,5895029.0,6148931.5,4720854.0,5414317.5,6422314.0,6850009.5,5042169.0,4170308.2,3815208.5,0.0,
1378,530.2939798909407,5.997481,height,,,,,,,,,,,3794926.5,4274164.5,4179412.0,5018516.5,4092514.5,3870360.8,3861645.8,3438175.5,3928862.8,4212033.5,3477748.8,3333673.0,3344689.0,4495306.0,3883147.2,4699477.0,3377402.5,3871574.5,4569073.0,3063433.5,3418778.8,3813325.0,3284123.2,0.0,
1379,486.25603208922666,6.0054,height,,,,,,,,,,,1729399.8,1745777.9,1766833.1,2287655.8,2057039.6,3963360.0,4089011.2,3398307.8,4521851.5,4344212.0,3827264.2,3568453.0,3726557.8,4067441.8,3694522.2,4014219.2,3604993.5,3389992.2,3783647.2,3338383.0,3431308.8,3788375.8,3245505.5,0.0,
1380,698.3242372885568,6.0049124,height,,,,,,,,,,,3773425.5,4469273.5,3723948.2,4688596.5,4031973.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1381,317.181925705886,6.009659,height,,,,,,,,,,,4414289.5,4604517.0,5137397.5,5406267.5,6208463.5,5973582.0,5386131.0,5671994.5,6379440.5,6393804.0,5335121.0,5529780.5,5154850.0,5489833.0,5375381.0,5608079.0,5485035.5,6035728.5,6082333.5,4799350.5,5934239.5,5963541.0,5135989.0,0.0,
1382,339.1640070948208,6.010242,height,,,,,,,,,,,3475075.0,3364142.2,3807715.5,4081774.2,5080218.0,4297342.5,4025061.8,4344669.0,4725842.0,4639955.5,3836578.2,4210257.5,3971533.5,3995562.2,3762461.2,4483664.5,3976814.8,4593236.5,4724208.0,3528711.8,4271267.0,4576405.5,3809013.8,0.0,
1383,247.1399916957909,6.015009,height,,,,,,,,,,,1982196.8,0.0,0.0,0.0,8899323.0,5693867.0,5412174.0,6024049.0,0.0,0.0,0.0,0.0,0.0,2924741.8,2849148.8,3367805.8,2843554.5,3491694.8,3545212.5,5186993.0,5759801.0,6013305.0,4754921.0,0.0,
1384,350.99641265952084,6.0191636,height,,,,,,,,,,,4566081.5,5425146.5,5403453.0,5009979.5,2921201.8,4552692.5,4335787.5,3963556.8,4919867.0,3827246.2,3744398.8,3765305.8,3752791.5,4381209.0,4101760.0,3995503.8,4273165.0,4417324.0,4579855.5,4973864.0,4085726.5,4474715.5,4662953.5,0.0,
1385,472.240395017152,6.0200787,height,,,,,,,,,,,33627788.0,27076090.0,15728863.0,27609550.0,0.0,16517049.0,18022418.0,18854608.0,19313334.0,19663674.0,16683809.0,16783500.0,13043055.0,23008286.0,25216060.0,24965650.0,23536314.0,24344174.0,24326880.0,18039244.0,19751610.0,18917480.0,16918304.0,0.0,
1386,307.0325466485628,6.0200467,height,,,,,,,,,,,7337487.5,8132464.0,6981222.0,8220018.0,2951546.0,5985695.5,5397522.5,5141721.5,6360357.0,5062449.0,4930298.5,4523864.5,4196220.5,6240206.5,6315305.0,6020073.5,5941573.0,6433783.0,5574894.0,6429573.5,6368606.5,5817134.0,6159463.5,0.0,
1387,329.0144820488994,6.0204773,height,,,,,,,,,,,4583647.5,4763101.5,4469802.5,5121702.0,2165306.8,3711647.5,3347809.2,3436313.2,3798584.8,3069162.2,3241705.0,2850864.2,2758703.5,3702280.0,4005662.0,3728080.2,3723437.0,4113747.2,3584518.8,3959621.8,3843770.0,3375855.8,3731160.2,0.0,
1388,324.0591234023112,6.020842,height,,,,,,,,,,,6838415.5,7452527.0,6539980.5,7592040.0,2853410.0,5485746.0,4538487.5,5001583.5,5840527.0,4291103.0,4241266.0,3866076.5,3812995.8,5266361.5,5917610.0,5239838.5,5752118.0,6068073.5,4742990.5,5488868.5,6032620.0,5201562.0,5236186.5,0.0,
1389,494.2222098967128,6.023636,height,,,,,,,,,,,4489681.5,3984300.2,2724898.5,3864395.0,0.0,2246597.5,2601469.5,2983356.2,2820891.0,2801503.2,2443503.8,2484665.0,2150951.0,3516983.2,3749488.5,3378407.8,3297727.0,3527837.5,3497492.2,2619469.0,2517909.0,2500122.0,2357658.5,0.0,
1390,615.2811904612546,6.036373,height,,,,,,,,,,,9163259.0,11140784.0,10092493.0,10934736.0,14011653.0,10080496.0,10736782.0,11460059.0,11564589.0,11242146.0,11474520.0,10258718.0,8309545.0,12391922.0,14406172.0,11907537.0,13562919.0,11931324.0,11447952.0,9613586.0,9693401.0,10718154.0,10208312.0,0.0,
1391,524.2330395883188,6.0404353,height,,,,,,,,,,,2061326.2,2889892.0,4436080.0,2654044.0,0.0,4194571.0,4502643.5,4912577.5,6506604.5,3821991.2,4248063.5,5697302.5,4042833.0,4044616.2,4662125.5,3710074.5,4758040.0,4634626.5,4534117.5,3584269.8,4187336.0,4740956.0,4817886.0,0.0,
1392,502.2511539073829,6.041727,height,,,,,,,,,,,3407027.8,4807076.0,5490586.0,4498099.5,0.0,6758101.5,7486964.0,7823339.5,10179402.0,6548130.5,7356776.5,8945361.0,6619362.0,7223613.0,8014473.0,6154685.0,8012469.5,7632428.0,7414445.0,5995186.5,7175456.0,8357926.5,7547882.0,0.0,
1393,225.09838807992725,6.043989,height,,,,,,,,,,,123514390.0,139160900.0,147240620.0,108125770.0,74486770.0,109657080.0,123732050.0,121431600.0,137901870.0,113871130.0,104308530.0,137191120.0,111026610.0,129728184.0,129801944.0,105779340.0,127327520.0,117200424.0,115251704.0,107015016.0,118962450.0,134086340.0,125271780.0,0.0,
1394,230.11362501949876,6.0460515,height,,,,,,,,,,,195492320.0,228412290.0,227812740.0,179217100.0,135610670.0,168122930.0,195310030.0,200749460.0,230505060.0,183798270.0,157417420.0,225893310.0,178963460.0,222966880.0,214843820.0,200880180.0,229992370.0,215113250.0,205957920.0,160013540.0,214388940.0,230073650.0,219918030.0,0.0,
1395,686.3988078927691,6.0461097,height,,,,,,,,,,,0.0,0.0,0.0,0.0,19701496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1396,412.1691827178187,6.05767,height,,,,,,,,,,,6319857.0,8143827.0,7768900.0,7036774.5,1837026.5,8887534.0,9593746.0,10038138.0,11168778.0,9470190.0,8383507.5,11070811.0,10317881.0,10469299.0,9638698.0,8817168.0,10596587.0,9051251.0,10051002.0,9919424.0,10037833.0,9765231.0,11039449.0,0.0,
1397,390.18719645658615,6.058055,height,,,,,,,,,,,25954716.0,34365500.0,27105384.0,29059414.0,5366696.5,34187212.0,34290090.0,34673876.0,40494652.0,34410150.0,31251792.0,37749612.0,35171264.0,39362560.0,38895540.0,37065148.0,40548880.0,33551902.0,38052788.0,36789200.0,39739896.0,36974690.0,40057348.0,0.0,
1398,348.1765401771999,6.0596485,height,,,,,,,,,,,10073558.0,12121260.0,10717970.0,10176199.0,6773470.5,13850714.0,14328457.0,14845027.0,14970047.0,14541977.0,13642107.0,14137828.0,14530148.0,14873462.0,15267176.0,15472426.0,16090317.0,13592414.0,14647517.0,14973537.0,16374084.0,14230805.0,17337800.0,0.0,
1399,233.1130640648351,6.0616283,height,,,,,,,,,,,15947911.0,17959572.0,12135121.0,15465285.0,8075944.5,12674353.0,13799906.0,14116516.0,12091585.0,11942257.0,11124358.0,11711270.0,13059424.0,14009978.0,14009344.0,14915254.0,14713985.0,12152927.0,14087396.0,13395591.0,16779896.0,13862050.0,16390793.0,0.0,
1400,148.04269132488815,6.0632067,height,,,,,,,,,,,8240898.5,6957432.5,6693755.5,7266017.5,7043647.5,14478199.0,12922402.0,12460710.0,14793768.0,9528207.0,8820569.0,12608831.0,12698056.0,11435226.0,11761143.0,13183945.0,11905046.0,11218759.0,13905463.0,10340916.0,13869218.0,8465685.0,17416886.0,0.0,
1401,189.12346029728343,6.0632067,height,,,,,,,,,,,13616492.0,16334421.0,13975344.0,16170167.0,2436840.8,12778409.0,13064092.0,13618265.0,11667446.0,12019291.0,12439594.0,12247358.0,12506875.0,14342379.0,14376102.0,15103785.0,14515752.0,11633319.0,14536999.0,13480324.0,15644268.0,14087234.0,16104030.0,0.0,
1402,364.16166457566106,6.0639954,height,,,,,,,,,,,65453816.0,65321988.0,38943040.0,50062520.0,7829840.5,140047570.0,147771140.0,143876140.0,167936240.0,143018050.0,141966620.0,158654020.0,139299630.0,156812100.0,160238220.0,157597540.0,166277260.0,134453570.0,156667360.0,155441630.0,172492700.0,165355260.0,171126480.0,0.0,
1403,329.1819778812212,6.0655837,height,,,,,,,,,,,9128474.0,10937237.0,5602280.0,8234258.5,0.0,1532796.0,2095068.1,2365192.5,1685367.6,2554326.0,1861386.2,1996592.9,2132366.5,4916523.0,4571432.5,4660623.5,4880418.0,4422827.0,4522502.0,3936480.5,3547357.2,3532651.0,2886791.2,0.0,
1404,266.12475514023185,6.065591,height,,,,,,,,,,,55001624.0,63910780.0,62483004.0,56601572.0,18199602.0,38975316.0,40776576.0,40270996.0,38473180.0,41035452.0,39279292.0,39238548.0,39677428.0,44193036.0,40470250.0,40732890.0,43089092.0,32539702.0,42962680.0,42967156.0,43263530.0,40995410.0,46448620.0,0.0,
1405,186.12379930169024,6.06831,height,,,,,,,,,,,11856350.0,13204096.0,12271129.0,12326839.0,9211394.0,9435078.0,8659577.0,8908883.0,7856810.0,9347349.0,8538534.0,8573711.0,9063561.0,11023603.0,10272319.0,10111537.0,10304372.0,8423766.0,11186241.0,9505719.0,9413487.0,8557668.0,11140308.0,0.0,
1406,289.15069258906897,6.081337,height,,,,,,,,,,,6298298.5,6303297.0,5258827.5,5904010.0,0.0,2289135.5,2430199.5,2291717.8,6335318.0,6582343.5,6003207.5,8356995.5,4328120.0,3600305.2,3864570.5,3834400.2,3092787.8,3009025.0,3815251.8,2240338.2,1940029.2,1945312.4,2529143.2,0.0,
1407,343.19762849874155,6.079337,height,,,,,,,,,,,19880814.0,20830854.0,13290517.0,16158651.0,2844817.8,22942530.0,21840588.0,20288756.0,28319944.0,19245064.0,19513462.0,24338226.0,20602654.0,23674108.0,26148208.0,24768948.0,25296450.0,22338708.0,25106244.0,22113464.0,22258556.0,24917028.0,24647928.0,0.0,
1408,129.06601797426418,6.079764,height,,,,,,,,,,,57209670.0,30097894.0,21922174.0,18646762.0,61701916.0,138065900.0,109275170.0,87626460.0,114285770.0,109403210.0,104892870.0,126590140.0,116197370.0,80464990.0,87958456.0,100432760.0,86944540.0,86799700.0,99915400.0,129014776.0,114326730.0,121265040.0,151067660.0,0.0,
1409,147.0223075317707,6.0848813,height,,,,,,,,,,,16306354.0,9415141.0,13185278.0,7170297.5,0.0,29006978.0,25007390.0,46697290.0,79623430.0,23930402.0,21686252.0,54008100.0,58688560.0,7581392.5,7615571.5,10707138.0,12713161.0,28876344.0,49875320.0,22790264.0,43134468.0,25822292.0,73673810.0,0.0,
1410,459.18545217037615,6.0865273,height,,,,,,,,,,,5049559.0,5605685.0,9268245.0,5706990.5,5894191.0,21553674.0,23117268.0,22179132.0,27020068.0,21922758.0,19993894.0,23604634.0,27940550.0,19612024.0,19017172.0,16887470.0,19325894.0,16866116.0,19917714.0,20469084.0,20925766.0,19387118.0,22423194.0,0.0,
1411,325.14829281954144,6.0888567,height,,,,,,,,,,,16611625.0,18995604.0,18899790.0,18339034.0,25783672.0,18721120.0,18460046.0,18215414.0,19566716.0,17996178.0,17975548.0,16771815.0,17635372.0,21750252.0,19301988.0,15908251.0,18166214.0,17637676.0,16663896.0,20514116.0,18575216.0,18745254.0,19192410.0,0.0,
1412,303.1663514839414,6.0901113,height,,,,,,,,,,,39161836.0,44091756.0,39038296.0,42972828.0,44457508.0,41579708.0,39146284.0,40119884.0,43422600.0,38827716.0,41711344.0,38782790.0,37456532.0,45085970.0,45680936.0,39777896.0,43658068.0,41101150.0,37229588.0,44202530.0,41408284.0,43213684.0,42982012.0,0.0,
1413,437.2033388335012,6.1004033,height,,,,,,,,,,,11392967.0,11839465.0,18747984.0,14132527.0,12776678.0,53429148.0,45660584.0,45734580.0,59991430.0,42512210.0,50305676.0,47756920.0,46974988.0,45812852.0,43092050.0,43067588.0,45105764.0,49142852.0,41184388.0,47555540.0,45050864.0,48682932.0,44978436.0,0.0,
1414,245.11328190321456,6.1028914,height,,,,,,,,,,,29518794.0,26872658.0,14597106.0,26644676.0,92043490.0,104987720.0,99067850.0,81459680.0,60237856.0,7129715.0,5238682.0,4148536.8,21209724.0,54945530.0,60613252.0,64913356.0,67317230.0,68222744.0,61058840.0,131818584.0,90233270.0,86229910.0,44016110.0,0.0,
1415,291.66594015950125,6.1031036,height,,,,,,,,,,,4200183.0,4561138.5,4310369.0,4479892.0,4711344.5,5616438.5,5758118.0,6159454.5,6239813.0,5185791.5,5566383.0,5141474.0,5356413.0,4711399.5,5770930.5,6046821.0,6318849.5,6896711.5,5414896.0,5686242.0,5538439.0,5247541.0,5339086.0,0.0,
